,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun,next_word_index_verb_count,next_word_index_adjective_count,next_word_index_noun_count,predicted_pronunciation
1502,割舍,zh-cn,verb,/kɤ˥˥ ʂɤ˨˩˦/,oo,Cut,37:322:323:432:449:566:586:587:754:1059,161:273:333:428:437:446:516:895,657:1160:1169:1310:1335:1339:1346:1387:1450:1535:1577:1629,10,8,12,
1503,chicharraban,es,verb,/tʃitʃaraβan/,yɶɶɶm,Chicharranda.,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:983,12:456:526:984:1001:1013:1344,607:660:712:728:820:852:866:871:946:997:1036:1221:1222:1259:1261:1291:1630,16,7,17,
1504,habús,es,verb,/aˈβus/,ɶub,Accommodation,112:230:312:427:433:472:913:1316,49:118:175:180:199:218:275:364:839:1070,702:767:944:962:967:985:1057:1309:1395:1489:1652,8,10,11,
1505,가이단,ko,verb,/ka̠ida̠n/,ɶyɶm,Get,389:455:489:506:535:583:1006:1226:1319:1345:1353:1440:1491,16:130:460:486:694:731:1279:1351:1363,1077:1208:1236:1370:1419:1431,13,9,6,
1506,berdamai,id,noun,/bərdamai/,əɶɶy,Make peace,505:569:761:880:937:1007:1024:1026:1066:1216,17:34:148:153:244:250:332:353:358:403:544:788:1157,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1123:1131:1178:1181:1186:1192:1207:1227:1238:1285:1330:1460:1500:1508:1549:1555:1579:1598,10,13,37,
1507,갈비,ko,noun,/ka̠ɭbi/,ɶy,rib,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,190:392:426:498:515:558:594:1116:1253:1400,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,13,10,20,
1508,아가리,ko,noun,/a̠ɡa̠ɾi/,ɶɶy,Arriol,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:761:880:937:1007:1024:1026:1066:1216,17:34:68:128:153:157:244:250:332:339:353:358:403:416:544:788:1157,599:624:626:732:750:783:817:819:858:879:966:971:1015:1092:1108:1123:1131:1144:1178:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1547:1549:1579:1598,23,17,35,
1509,ソーリー,ja,noun,/soːɾiː/,oy,sorry,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,170:186:264:381:431:439:530:557:1513,705:881:925:1114:1168:1314:1323:1369:1479:1512:1544,16,9,11,
1510,ohyra,sv,noun,/²'uːhyːra/,uyɶ,vermin,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,123:151:173:303:396:471:592:907:1193:1657,689:708:739:853:865:883:975:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1591,15,10,22,
1511,saĝa,eo,adjective,/sad͡ʒa/,ɶɶ,wise,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,114:154:205:314:452:494:525:536:549:570:692:882:1432,625:648:667:695:706:715:889:951:1060:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,16,13,25,
1512,bodi,id,noun,/bodi/,oy,Body,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,186:264:381:431:439:530:557:1513,705:881:903:925:1114:1168:1314:1323:1365:1369:1424:1509:1544:1586:1655,16,8,15,
1513,moși,ro,adjective,/moʃi/,oy,dawdle,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,170:186:264:381:431:439:530:557,705:881:903:925:1114:1168:1314:1365:1369:1424:1479:1509:1512:1586:1655,16,8,15,
1514,abogacía,es,verb,/aβoɣaˈθia/,ɶoɶyɶ,advocacy,88:141:253:485:862:1300:1360:1518:1570:1587,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,621:633:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1284:1349:1472:1616:1627:1660,10,20,27,
1515,大厦,zh-cn,noun,/ta˥˩ ʂa˥˩/,ɶɶ,building,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511,625:648:667:695:706:715:889:951:1060:1162:1182:1398:1421:1501:1527:1533:1538:1581:1589:1612:1625:1632:1656,15,15,23,
1516,fit,id,noun,/fit/,yb,Fit,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:718:888:954:1188,390:404:443:448:519:593:924:1210,832:844:950:1172:1174:1232:1251:1326:1338:1347:1379:1541,26,8,12,
1517,ababilla,es,noun,/aβaβiʎa/,ɶɶyɶ,ababilla.,88:141:253:485:862:1300:1360:1518:1570:1587,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,621:633:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1284:1349:1472:1616:1627:1660,10,20,27,
1518,가들막이다,ko,verb,/ka̠dɯɭma̠ɡida̠/,ɶuɶyɶ,Go,253:485:716:862:1051:1300:1358:1360:1514:1587,27:39:73:131:137:195:197:225:251:272:321:538:580:869:978:1128:1254,621:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1154:1284:1349:1472:1517:1616:1627,10,17,25,
1519,Occitanie,fr,noun,/ɔksitani/,ɔbyɶy,Occitania,121:201:320:360:411:418:1074:1106:1218:1274:1447,3:50:67:375:385:434:441:481:534:719:752:989:1403:1404,614:620:669:678:711:768:787:851:935:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1388:1416:1434:1458:1487:1488:1525:1564:1572:1609:1615:1659,11,14,34,
1520,bruney,en,noun,/ˈbɹuni/,uy,bruney,184:346:440:491:584:922:1167:1394:1606,168:499:551:563:1324:1405,610:641:902:1164:1320:1375:1406:1438:1576:1592,9,6,10,
1521,hippy,ro,noun,/hip̩i/,yy,hippy,352:354:408:425:578:595:840:901,107:113:156:167:203:384:552:573:1423,688:691:833:890:949:1177:1276:1307:1409:1448:1495:1528:1539:1540:1548:1563:1580:1643:1645,8,9,19,
1522,abrumaba,es,verb,/aβɾumaβa/,ɶuɶɶ,overwhelm,1:14:63:90:227:276:307:782:1318,28:110:405:414:435:565:1225:1642,613:640:687:717:729:743:776:789:815:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1557:1621,9,8,23,
1523,bucșani,ro,noun,/bukʃanʲ/,uɶy,Bucşani,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,102:119:124:165:294:430:521:797:1200:1219,601:668:680:770:818:830:899:1049:1170:1214:1237:1241:1305:1312:1315:1333:1348:1357:1446:1638:1651,14,10,21,
1524,修堤筑坝,zh-cn,noun,/ɕjoʊ˥˥ ti˥˥ ʈʂu˥˩ pa˥˩/,oʊyuɶ,Repair dam,45:55:248:497:571:995:1065:1283:1551,174:217:908:961:1477,628:676:690:762:773:821:1183:1205:1206:1215:1220:1287:1402:1418:1469:1484:1644,9,5,17,
1525,Hà Nhì La Mí,vi,noun,/ha˦˨ ɲi˦˨ la˧˥ mi˩˧/,ɶyɶy,Ha Nhi la,121:201:320:360:411:418:1074:1218:1274:1447,3:50:67:375:385:434:441:481:534:719:752:989:1270:1403:1404,614:620:669:678:711:768:787:851:935:947:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1564:1572:1609:1615:1659,10,15,34,
1526,budala,ro,noun,/budala/,uɶɶ,Budala,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,28:110:405:414:435:565:1225:1303:1642,613:640:687:729:743:776:789:815:816:980:1046:1099:1145:1290:1329:1359:1389:1557:1621,15,9,19,
1527,baba,ro,noun,/baba/,ɶɶ,crone,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,114:154:205:274:314:452:494:525:536:549:570:692:1511,625:648:667:695:706:715:951:1162:1182:1398:1515:1538:1554:1589:1612:1625:1632:1648:1656,16,13,19,
1528,玉玺,zh-cn,noun,/y˥˩ ɕi˨˩˦/,yy,Imperial jade seal,352:354:408:425:578:595:840:901,107:113:156:167:203:384:552:573:1423,688:691:833:890:949:1177:1276:1307:1409:1448:1495:1521:1539:1540:1548:1563:1571:1580:1643,8,9,19,
1529,agi,eo,verb,/agi/,ɶy,to act,159:315:316:345:350:475:528:554:585:834:1113:1173:1332:1595,108:190:262:348:392:426:438:498:515:558:594:1116:1253:1400,596:616:649:651:656:664:665:670:682:713:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1507:1531:1561:1567:1594:1596:1626:1628:1631,14,14,29,
1530,hodiaŭ,eo,noun,/hodiau/,oyɶu,today,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,70:126:212:235:334:483:539:1304:1454,600:605:606:637:704:726:751:791:804:808:855:860:891:936:979:992:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1364:1373:1386:1483:1574:1585:1599:1653,18,9,36,
1531,含义,zh-cn,noun,/xan˧˥ i˥˩/,ɶy,meaning,159:164:315:316:318:345:350:475:477:496:528:554:585:834:1113:1115:1175:1332:1529:1595,108:190:262:348:392:426:438:498:515:558:594:1116:1253:1400,596:616:649:656:664:665:670:682:713:892:1031:1119:1308:1322:1374:1376:1455:1507:1561:1567:1594:1596:1626:1628:1631,20,14,25,
1532,boli,eo,verb,/boli/,oy,boil,149:169:187:391:548:581:926:1033:1229:1252,170:186:264:431:439:530:557:1513,881:903:925:1168:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,10,8,15,
1533,aga,ro,noun,/aɡa/,ɶɶ,aga,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,114:154:205:274:314:452:494:525:536:549:570:692:1511,625:648:667:695:706:715:889:951:1162:1182:1398:1515:1538:1554:1589:1612:1625:1632:1648:1656,16,13,20,
1534,Akku,de,noun,/ˈʔaku/,ɶu,battery pack,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311:1397,188:206:263:279:313:490:495:577:927:1112:1367:1393,619:639:642:658:829:884:923:948:953:1028:1030:1032:1063:1117:1171:1275:1350:1392:1396:1399:1410:1476:1494:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,20,12,33,
1535,koŝo,eo,noun,/koʃo/,oo,Kock,323:432:754:1059:1502,161:273:333:446:516,657:1160:1169:1310:1335:1339:1346:1387:1450:1577:1629,5,5,11,
1536,cip,id,noun,/tʃip/,yb,Cip,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:718:888:954:1188,390:404:443:448:519:593:924:1210,832:844:950:1172:1174:1232:1251:1326:1338:1347:1379:1541,26,8,12,
1537,abarca,es,verb,/aβaɾka/,ɶɶɶ,encompass,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:1355:1618,30:51:77:129:135:163:219:233:265:361:423:636:1018:1079,645:653:697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,26,14,37,
1538,ＧＡＢＡ,ja,noun,/gjaba/,ɶɶ,GABA,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511,625:648:715:889:951:1060:1162:1182:1421:1501:1515:1527:1533:1554:1581:1632:1648:1656,16,15,18,
1539,ＣＰ,ja,noun,/ɕiːpiː/,yy,Cp,352:354:408:425:578:595:840:901,107:113:156:167:203:384:552:573:1423,688:833:890:1177:1276:1307:1409:1448:1495:1521:1528:1548:1563:1571:1580:1643:1645,8,9,17,
1540,ミリ,ja,noun,/miɾi/,yy,Millimeter,352:354:408:425:578:595:840:901,107:113:156:167:203:384:552:573:1423,688:833:890:1177:1276:1307:1409:1448:1495:1521:1528:1548:1563:1571:1580:1643:1645,8,9,17,
1541,Dieb,de,noun,/ˈdiːp/,yb,Thief,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:561:562:588:718:888:954,372:390:404:443:448:519:593:924:1210,844:893:928:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536,23,9,14,
1542,ニラ,ja,noun,/niɾa/,yɶ,Leek,388:444:518:531:1235,162:351:436:575:582:1228:1452:1573,699:896:1176:1321:1481:1559:1578,5,8,7,
1543,갸쿠,ko,noun,/kja̠kʰu/,ɶu,Gyaku,103:152:202:260:341:407:459:468:560:564:952:1161:1311:1397,188:206:279:313:490:495:577:927:1112:1367:1393,619:639:658:829:884:923:948:953:1028:1030:1032:1063:1350:1392:1396:1399:1410:1476:1494:1534:1558:1562:1582:1608:1620:1622:1634,14,11,27,
1544,copii,ro,noun,/kopij/,oy,BOYS,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,170:186:264:381:431:439:530:557,705:881:903:925:1114:1168:1314:1365:1369:1424:1479:1509:1512:1586:1655,16,8,15,
1545,bi-da-ma,vi,adjective,/bi˧˥-ja˧˥-ma˧˥/,yɶɶ,Bi-da-ma,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473,597:598:608:661:672:673:677:792:800:803:828:841:874:940:958:959:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,27,14,36,
1546,capitularii,ro,noun,/kapitularij/,ɶyuɶy,surrender,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,102:119:124:165:294:430:521:797:1200:1219,601:668:680:770:818:830:899:1049:1170:1214:1237:1241:1305:1312:1315:1333:1348:1357:1446:1638:1651,14,10,21,
1547,aklamasi,id,noun,/aʔlamasi/,ɶbɶɶy,acclamation,505:569:761:880:937:1007:1024:1026:1066:1216,17:34:148:153:244:250:332:353:358:403:544:788:1157,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1123:1131:1178:1181:1186:1192:1207:1227:1238:1285:1330:1460:1500:1508:1549:1555:1579:1598,10,13,37,
1548,huichí,es,noun,/wiˈtʃi/,yy,Huichí.,352:354:408:425:578:595:840:901,107:113:156:167:203:384:552:573,688:691:833:890:949:1177:1276:1307:1409:1448:1495:1521:1528:1539:1540:1563:1571:1580:1643:1645,8,8,20,
1549,软炸鱼,zh-cn,noun,/ʐwan˨˩˦ ʈʂa˧˥ y˧˥/,ɶɶy,Fried fish,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:880:937:1007:1024:1026:1066:1216,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157,599:624:626:732:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1506:1508:1547:1555:1579:1598,23,18,40,
1550,난류,ko,noun,/na̠ɭʎju/,ɶu,turbulence,103:152:202:260:341:407:459:468:560:564:952:1161:1311:1397,188:206:279:313:490:495:577:927:1112:1367:1393,619:639:658:829:884:923:948:953:1028:1030:1032:1063:1350:1392:1396:1399:1410:1476:1494:1534:1558:1562:1582:1608:1620:1622:1634,14,11,27,
1551,chirusa,es,verb,/tʃiɾusa/,yuɶ,Chirusa.,45:55:248:497:571:1065:1283,174:217:961:1477:1614,628:676:690:762:773:821:1085:1183:1205:1206:1215:1220:1287:1402:1418:1466:1469:1484:1524:1644,7,5,20,
1552,armaturi,eo,noun,/armaturi/,ɶɶuy,Armaturi,98:111:290:311:377:572:710:886:1098:1194:1282,95:286:942:1381:1499:1602,615:629:635:696:737:823:825:827:838:868:1071:1075:1083:1126:1137:1152:1196:1223:1224:1249:1262:1263:1272:1297:1613:1617:1649:1654,11,6,28,
1553,不和,zh-cn,verb,/pu˥˩ xɤ˧˥/,uo,Discord,463:504:1449:1498:1590,343:514:529:541:591:1478,603:622:659:1163:1352:1425:1601:1610,5,6,8,
1554,亚麻,zh-cn,noun,/ja˥˩ ma˧˥/,ɶɶ,flax,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511,625:648:667:695:706:715:889:951:1060:1162:1182:1398:1421:1501:1527:1533:1538:1581:1589:1612:1625:1632:1656,15,15,23,
1555,날라리,ko,noun,/na̠ɭɭa̠ɾi/,ɶɶy,Bully,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:761:880:937:1007:1024:1026:1066:1216,17:34:68:128:153:157:244:250:332:339:353:358:403:416:544:788:1157,599:624:626:732:750:783:817:819:858:879:966:971:1015:1092:1108:1123:1131:1144:1178:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1547:1549:1579:1598,23,17,35,
1556,喇叭裤,zh-cn,noun,/la˨˩˦ pa˧ kʰu˥˩/,ɶɶu,boot cut pant,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1062:1209:1268,23:166:655:738:870:1470,627:632:638:644:652:654:666:675:684:700:709:725:749:836:857:875:900:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1593:1619,25,6,31,
1557,buahnya,id,noun,/buahɲa/,uɶɶ,fruit,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,28:405:435:1225:1303:1642,613:687:717:729:743:776:789:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1621,15,6,20,
1558,ＣＡＭ,ja,noun,/kjamɯ/,ɶu,CAM,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,188:206:263:279:490:495:577:927:1112:1367:1393,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,13,11,27,
1559,Vikar,de,noun,/viˈkaɽ/,yɶ,Vicar,388:444:518:531,162:351:436:575:582:1228:1452:1573,699:896:1176:1321:1481:1542:1578:1650,4,8,8,
1560,fosi,eo,verb,/fosi/,oy,dig,149:169:187:391:548:581:926:1033:1229:1252,170:186:264:431:439:530:557:1513,881:903:925:1168:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,10,8,15,
1561,아퀴,ko,noun,/a̠kʰɥi/,ɶy,Me,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,190:392:426:498:515:558:594:1116:1253:1400,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,13,10,20,
1562,bariu,ro,noun,/barju/,ɶu,barium,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311:1397,188:206:263:279:313:490:495:577:1112:1367,619:639:642:658:829:884:923:948:1028:1030:1032:1117:1171:1275:1392:1396:1399:1410:1476:1534:1543:1550:1558:1582:1608:1620:1622:1647,20,10,28,
1563,fini,eo,noun,/fini/,yy,Finish,352:354:408:425:578:595:901,107:113:156:167:203:384:552:573:1423,688:691:833:890:949:1177:1276:1307:1409:1448:1495:1521:1528:1539:1540:1548:1571:1580:1645,7,9,19,
1564,Saurbæ,is,noun,/sœirpai/,œyɶy,Saurbæ,121:201:320:360:411:418:1074:1106:1218:1274:1447,3:50:67:375:385:434:441:481:534:719:752:1270:1403:1404,614:620:669:678:711:768:787:851:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1525:1572:1609:1615:1659,11,14,34,
1565,antaranya,id,noun,/antaraɲa/,ɶmɶɶɶ,Anyone,5:11:15:97:109:115:133:146:171:176:179:214:259:270:308:326:328:373:453:799:824:916:988:1096:1211:1342:1355:1428:1537:1618,30:51:77:129:163:233:265:361:423:636:1018:1079:1623,645:653:697:721:727:730:769:807:843:846:859:864:878:897:934:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1292:1317:1334:1456:1568,30,13,32,
1566,imam,ro,noun,/imam/,yɶm,imam,31:280:765:912:1143,47:194:209:249:305,609:631:634:746:909:932:956:1009:1014:1097:1255:1327:1605,5,5,13,
1567,bacșiș,ro,noun,/bakʃiʃ/,ɶy,tip,159:164:315:316:318:345:350:475:477:496:528:554:585:834:1113:1115:1173:1175:1332:1529:1595,108:190:262:348:392:426:438:498:515:558:594:1116:1400,596:616:649:651:656:664:665:670:682:713:892:898:1031:1166:1322:1374:1376:1455:1507:1531:1561:1594:1596:1626:1628:1631,21,13,26,
1568,bravaĉa,eo,noun,/bravat͡ʃa/,ɶɶɶ,bravic,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,77:129:135:163:219:361:636:1018:1079:1623,645:653:697:721:727:730:745:769:807:846:859:864:878:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1101:1136:1189:1190:1280:1292:1456:1565,33,10,31,
1569,lasún,es,noun,/laˈsun/,ɶum,Los,32:319:357:370:374:395:421:747:1124:1453:1611,18:66:172:193:204:245:255:256:299:393:520:543:1111,602:623:630:733:786:906:938:1020:1055:1246:1266:1411:1600,11,13,13,
1570,까히라,ko,verb,/k͈a̠ʝiɾa̠/,ɶyɶ,Come on.,253:485:716:862:1051:1300:1358:1360:1514:1587,27:39:73:131:137:195:197:225:251:272:321:538:580:869:978:1128:1254,621:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1154:1284:1349:1472:1517:1616:1627,10,17,25,
1571,ivi,ro,,/ivi/,yy,IVI.,352:354:408:425:578:595:840:901,107:113:156:167:203:384:552:573:1423,688:691:833:890:949:1177:1276:1307:1409:1448:1495:1528:1539:1540:1548:1563:1580:1643:1645,8,9,19,
1572,うれし泣き,ja,noun,/ɯɾeɕinaki/,uøyɶy,Joyful,121:201:320:360:411:418:1074:1106:1218:1274:1447,385:434:441:719:752:989:1270:1403:1404,620:768:787:851:935:947:987:1068:1104:1125:1148:1233:1277:1288:1298:1299:1328:1388:1416:1434:1458:1488:1519:1525:1564:1615:1659,11,9,27,
1573,miar,ro,adjective,/mijar/,yɶ,grand,388:444:518:531:1235,162:351:436:575:582:1228,699:896:1176:1321:1481:1542:1559:1650,5,6,8,
1574,지하수,ko,noun,/t͡ɕiɦa̠sʰu/,byɶu,underground water,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,70:126:212:235:334:483:1304:1454,600:605:606:612:637:704:726:751:791:794:804:808:855:860:936:979:992:998:1005:1034:1037:1069:1122:1135:1203:1343:1364:1373:1386:1530:1585:1599:1653,18,8,33,
1575,实地勘查,zh-cn,verb,/ʂɚ˧˥ ti˥˩ kʰan˥˥ ʈʂʰa˧˥/,əyɶɶ,Field exploration,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:999:1093:1155:1401:1588:1635:1637,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473:1545,597:598:608:661:672:673:677:792:800:803:828:841:874:940:958:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,24,15,36,
1576,Kuli,de,noun,/ˈkuːli/,uy,pen,184:346:440:476:491:584:922:1167:1394:1606,168:344:499:551:563:1324:1378:1405,610:641:902:1164:1375:1406:1438:1520:1592,10,8,9,
1577,porno,id,noun,/porno/,oo,Porn.,37:322:449:566:586:587:754:1059:1502,161:428:437:446:516:895,657:1169:1310:1335:1339:1346:1450:1535:1629,9,6,9,
1578,bifa,ro,noun,/bifa/,yɶ,tick,388:444:518:531:1235,162:351:436:575:582:1228,699:896:1176:1321:1481:1542:1559:1650,5,6,8,
1579,papaiani,ro,noun,/papajani/,ɶɶɶy,paparian,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:880:937:1007:1024:1026:1066:1216,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157,599:624:626:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1108:1131:1144:1178:1181:1186:1192:1227:1238:1330:1426:1457:1460:1500:1506:1508:1547:1549:1555:1598,24,18,38,
1580,귀리,ko,noun,/kɥiɾi/,yy,oat,352:578:840,107:156:167:384:552:573:1423,688:691:890:949:1276:1307:1409:1495:1521:1528:1539:1540:1548:1563:1571:1643:1645,3,7,17,
1581,caia,ro,noun,/kaja/,ɶɶ,hobnail,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,114:154:205:274:314:452:494:525:536:549:570:692:1511,625:648:667:695:706:715:889:951:1162:1182:1398:1515:1538:1554:1589:1612:1625:1632:1648:1656,16,13,20,
1582,大陆,zh-cn,noun,/ta˥˩ lu˥˩/,ɶu,mainland,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:1311:1397,188:206:263:279:313:490:495:577:927:1112:1367:1393,619:639:642:658:829:884:923:948:953:1028:1030:1032:1063:1117:1171:1275:1350:1392:1396:1494:1534:1543:1550:1558:1562:1620:1622:1634:1647,18,12,29,
1583,bi đát,vi,adjective,/bi˧˥ dak˦˥/,yɶb,dramatic,40:61:83:191:545:589:845,38:257:300:394:478:755:1417,757:779:806:929:1047:1147:1202:1243:1427:1486:1492,7,7,11,
1584,artificii,ro,noun,/artifitʃij/,ɶyyy,FIREWORKS,59:69:254:268:291:402:409:1105:1383,79:1382:1462:1471:1639,685:698:778:793:801:964:1019:1042:1045:1076:1109:1141:1142:1184:1264:1267:1278:1294:1296:1371:1384:1390:1436:1464:1475:1485,9,5,26,
1585,أمبراطور,ar,noun,/ʔambiraːtˤuːr/,ɶmyɶu,emperor,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,70:126:212:235:334:483:539:1304:1454,600:605:606:612:637:704:751:791:794:804:808:855:860:891:936:992:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1364:1373:1386:1483:1530:1574:1599:1653,18,9,36,
1586,もみ,ja,noun,/momi/,oy,Murder,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,170:186:264:381:431:439:530:557:1513,705:881:925:1114:1168:1314:1323:1369:1479:1512:1544,16,9,11,
