,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun,next_word_index_verb_count,next_word_index_adjective_count,next_word_index_noun_count
1284,1535,2471,8447,主观臆断,zh-cn,verb,/ʈʂu˨˩˦ kwan˥˥ i˥˩ twan˥˩/,uɶyɶm,Subjective,391:446:483:499:532:581:995:1188:1307:1315:1448:1464:1479,16:113:451:479:694:731:1241:1313:1326,842:1044:1378:1392:1415:1427:1524,13,9,7
1285,1536,2473,8450,Uni,de,noun,/ˈʔuːni/,uy,University,170:338:431:468:485:582:907:1134:1357:1574,154:336:492:548:560:1289:1339:1365,610:641:886:1131:1336:1366:1400:1481:1559,10,8,9
1286,1538,2477,8454,misa,id,noun,/misa/,yɶ,mass,378:435:528:1198,148:427:573:1191:1408:1541,699:880:1143:1439:1505:1526:1546:1618,4,6,8
1287,1540,2481,8459,Marie,de,noun,/maˈʀiː/,ɶy,Marie,145:150:303:304:306:337:342:467:469:490:525:551:583:813:1078:1080:1140:1142:1294:1492:1562,90:176:255:340:382:417:429:491:510:555:594:1081:1213:1363,596:616:649:651:656:664:665:670:682:713:876:882:1021:1084:1133:1272:1335:1337:1411:1468:1494:1528:1535:1561:1564:1594:1596:1599,21,14,28
1288,1541,2482,8460,dodii,ro,noun,/dodij/,oy,tongues,135:155:173:339:381:544:545:565:579:888:911:1023:1192:1212:1495:1527,156:172:257:371:422:430:527:554,705:865:887:910:1079:1135:1278:1328:1332:1385:1437:1470:1474:1552:1623,16,8,15
1289,1542,2484,8467,urdí,es,adjective,/uˈɾði/,uy,urgent,170:338:431:468:485:582:907:1134:1357:1574,154:336:492:548:560:1339:1365,610:641:1131:1285:1336:1366:1400:1481:1544:1559,10,7,10
1290,1543,2485,8468,あぶり出し,ja,noun,/abɯɾidaɕi/,ɶuyɶy,Livelihood,104:190:310:352:400:501:1041:1233:1403:1484:1532,375:425:432:719:752:977:1228:1380,620:768:787:831:920:933:974:1034:1091:1114:1196:1236:1251:1322:1351:1374:1394:1396:1414:1445:1488:1531:1583:1627,11,8,24
1291,1544,2486,8470,깃,ko,noun,/kit̚/,yb,feather,2:88:98:141:146:171:175:196:305:341:373:433:441:472:505:524:550:558:559:586:718:872:940:1157,361:380:392:434:439:514:593:909:1178,811:823:877:913:936:1139:1141:1195:1211:1300:1309:1340:1367:1478:1499:1504,24,9,16
1292,1545,2488,8476,１人あたり,ja,noun,/çitoɾiataɾi/,yoyɶɶy,Per person,44:46:133:179:199:215:230:245:288:308:360:369:370:496:566:761:864:922:996:1016:1031:1184,68:111:134:143:331:408:788:1123,732:750:763:783:863:869:899:952:957:963:1005:1019:1057:1062:1089:1110:1145:1148:1161:1177:1190:1219:1247:1261:1350:1387:1413:1416:1459:1467:1469:1511:1515:1521:1547:1566,22,8,36
1293,1546,2489,8477,가이아나,ko,noun,/ka̠ia̠na̠/,ɶyɶɶ,Gaiana,7:327:348:387:775:830:988:1063:1106:1364:1543:1555:1603:1605,78:80:81:407:436:802:979:1097:1180:1401:1429:1508,597:598:608:661:673:677:792:800:803:806:820:856:925:944:945:946:1029:1045:1112:1126:1156:1193:1203:1216:1222:1259:1266:1298:1417:1565:1572:1609,14,12,32
1294,1547,2491,8480,가기,ko,verb,/ka̠ɡi/,ɶy,Going,150:304:306:467:469:490:525:813:1078:1080:1140:1142:1492,176:382:417:491:510:555:594:1081:1213:1363,596:649:651:664:670:876:882:1021:1084:1133:1272:1287:1335:1337:1411:1494:1535:1594:1596:1599,13,10,20
1295,1548,2493,8483,가무파리,ko,noun,/ka̠mupʰa̠ɾi/,ɶuɶy,Duty Paris,52:86:108:357:398:413:458:828:1048:1299:1381:1472,84:102:107:151:281:421:516:797:1172:1262,601:668:680:770:807:809:835:883:943:1137:1200:1276:1279:1310:1320:1402:1486:1510:1606,12,10,19
1296,1549,2494,8484,malbanala,eo,noun,/malbanala/,ɶbɶɶɶ,Malbanala,5:11:15:91:97:100:116:131:157:162:165:187:203:252:274:299:316:318:362:404:444:799:814:861:901:976:1067:1179:1304:1318:1389:1500:1586,77:112:118:149:208:353:636:1008:1046:1591,645:653:697:721:727:730:745:769:825:840:845:862:889:898:919:1001:1007:1011:1015:1039:1058:1060:1061:1073:1099:1158:1159:1242:1256:1412:1533,33,10,31
1297,1550,2495,8487,oleo,ro,noun,/olĕo/,oo,oleo,37:311:312:423:440:563:584:585:1461,147:258:324:419:428:437:511:879,657:1127:1274:1301:1349:1406:1498:1545:1597,9,8,9
1298,1551,2496,8488,Pyjama,de,noun,/pyˈd͡ʒaːma/,yɶɶ,Pajama,7:57:83:186:224:232:280:284:320:327:348:387:388:410:474:723:775:830:988:1063:1106:1121:1364:1543:1555:1603:1605,71:78:80:81:225:407:436:438:802:979:1097:1180:1401:1429:1508,597:598:608:661:672:673:677:792:800:803:806:820:856:925:944:945:946:1029:1045:1112:1126:1156:1193:1203:1216:1222:1259:1266:1293:1347:1417:1565:1572:1604:1609,27,15,35
1299,1552,2497,8489,uzukapi,eo,verb,/uzukapi/,uuɶy,use to use,52:86:108:315:357:398:413:458:828:1381:1472,84:102:107:151:281:421:516:1172:1262,601:668:680:770:807:809:835:883:943:1137:1182:1200:1226:1269:1276:1279:1295:1310:1320:1402:1486:1510:1606:1619,11,9,24
1300,1553,2499,8492,bit,es,noun,/bit/,yb,bit,2:88:98:141:146:171:175:196:305:341:373:433:441:452:472:493:505:524:550:558:559:586:1157,361:380:392:434:439:514:593:909:1178,811:823:877:913:936:1141:1195:1211:1291:1309:1340:1478:1499:1504,23,9,14
1301,1554,2500,8493,Foto,de,noun,/foːto/,oo,photo,37:311:312:423:440:563:584:585:754:1024:1461,147:258:324:419:428:437:511:879,657:1127:1136:1274:1297:1308:1349:1498:1545:1597,11,8,10
1302,1555,2501,8496,awabau,id,noun,/awabau/,ɶɶɶu,Awabau,6:9:13:60:127:163:205:231:235:262:322:328:332:347:354:367:401:442:480:522:722:780:1027:1160:1225,23:655:738:851:1423,627:632:638:644:652:654:666:675:684:700:709:725:838:857:884:900:951:962:1017:1083:1122:1147:1174:1303:1449:1522:1560,25,5,27
1303,1556,2503,8499,가라쿠,ko,noun,/ka̠ɾa̠kʰu/,ɶɶu,Karaku,6:9:13:60:127:163:205:231:235:262:322:328:332:347:354:367:401:442:480:522:722:780:1027:1160:1225,23:152:655:738:851:1423,627:632:638:644:652:654:666:675:684:700:709:725:749:815:838:857:900:951:962:1122:1132:1174:1230:1302:1449:1522:1587,25,6,27
1304,1558,2509,8522,abarataba,es,verb,/aβaɾataβa/,ɶɶɶɶɶ,Parataba,5:11:15:91:97:100:116:131:157:162:165:187:203:252:274:299:316:318:362:404:444:799:814:861:1318:1586,30:51:77:112:118:149:208:223:300:353:414:636:1008:1046,645:653:697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1011:1015:1039:1058:1060:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,26,14,37
1305,1559,2510,8524,blidaru,ro,noun,/blidaru/,byɶu,Blidaru,10:35:72:82:144:209:270:275:411:461:465:477:518:529:587:703:1074:1210,70:109:201:226:325:476:536,600:605:606:612:637:704:726:794:804:841:875:966:980:987:994:1035:1040:1049:1088:1096:1098:1229:1237:1327:1348:1441:1493:1542:1553:1567:1621,18,7,31
1306,1560,2512,8527,balaban,ro,adjective,/balaban/,ɶɶɶm,Balaban,8:76:119:123:218:266:267:292:366:372:445:455:500:519:572:724:798:970:1194:1462,12:447:589:990,607:660:712:728:833:847:852:932:986:1092:1221:1255:1317:1433:1480:1512:1598,20,4,17
1307,1562,2515,8531,abarían,es,verb,/aβaˈɾian/,ɶɶyɶm,abaría.,391:446:483:499:532:581:1188:1284:1464:1479,16:113:451:479:694:731:1241:1313:1326,842:1044:1378:1392:1415:1427:1524,10,9,7
1308,1563,2519,8540,boroș,ro,noun,/boroʃ/,oo,Boros.,37:311:312:423:440:563:584:585:1461,147:258:324:419:428:437:511:879,657:1127:1274:1301:1349:1406:1498:1545:1597,9,8,9
1309,1564,2520,8541,ĉit,eo,noun,/t͡ʃit/,yb,cum,2:88:98:141:146:171:175:196:305:341:373:433:441:452:472:493:505:524:550:558:559:586:718:872:940:1157,361:380:392:434:439:514:593:909:1178,811:823:877:913:936:1139:1141:1195:1291:1300:1340:1367:1478:1499:1504,26,9,15
1310,1565,2521,8543,１０代,ja,noun,/dʑɯɯdai/,buuɶy,Teen,52:86:108:315:357:398:413:458:828:1048:1299:1381:1472,84:107:797:1172,770:809:835:883:943:1182:1200:1226:1269:1276:1295:1320:1402:1486:1510:1606:1619,13,4,17
1311,1567,2524,8550,adika,id,noun,/adika/,ɶyɶ,Adika,126:216:478:716:843:1323:1375:1465:1476:1538:1554,0:27:39:122:183:185:214:244:314:329:535:578:850:959:965:1154:1456,621:633:650:714:742:756:795:855:918:924:949:964:1002:1006:1059:1065:1066:1095:1115:1120:1246:1426:1595:1628,11,17,24
1312,1569,2527,8561,baciu,ro,noun,/batʃ̩u/,ɶu,Baciu,85:138:191:253:254:333:395:450:460:482:486:487:530:552:557:561:938:1128:1275:1360,174:195:256:264:301:484:489:575:1077:1330,619:639:642:658:808:868:908:934:1018:1020:1022:1082:1138:1234:1355:1359:1362:1370:1434:1497:1506:1516:1525:1550:1576:1588:1590:1615,20,10,28
1313,1570,2528,8562,agarinean,ro,adjective,/aɡarinĕan/,ɶɶyɶm,Agararean,391:446:483:499:532:581:995:1188:1284:1307:1315:1448:1464:1479,16:113:451:479:694:731,842:1044:1378:1415:1427:1524,14,6,6
1314,1572,2531,8570,Tutor,de,noun,/ˈtuːtoɾ/,uo,tutor,454:497:1405:1457:1519:1557,335:509:526:538:591:1436,603:622:659:1130:1383:1386:1569,6,6,7
1315,1575,2534,8578,ababillan,es,verb,/aβaβiʎan/,ɶɶyɶm,Ababillan.,391:446:483:499:532:581:1188:1284:1464:1479,16:113:451:479:694:731:1241:1313:1326,842:1044:1378:1392:1415:1427:1524,10,9,7
1316,1576,2535,8580,chum chúm,vi,noun,/cum˧˥ cum˩˧/,uum,chum,129:200:228:475:506:859:1325,4:53:132:359:405:503:720,662:683:771:903:956:982:1047:1152:1208,7,7,9
1317,1577,2537,8586,makadam,sv,noun,/makad'amː/,ɶɶɶm,macadam,8:76:119:123:218:266:267:292:366:372:445:455:500:519:572:724:798:970:1194:1462,12:447:589:971:990:1003:1306,607:660:712:728:833:847:852:932:986:1092:1221:1255:1433:1480:1512:1598,20,7,16
1318,1578,2540,8598,contre-attaqua,fr,verb,/kɔ̃tʁataka/,ɔbɶɶɶ,counter-attacked,5:11:15:91:97:100:116:131:157:162:165:187:203:252:274:299:316:318:362:404:444:799:814:861:901:976:1067:1179:1304:1389:1500:1586,30:51:77:112:118:149:208:223:300:353:414:636:1008:1046:1591,645:653:697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1011:1015:1039:1060:1061:1072:1073:1099:1158:1242:1256:1281:1296:1412:1533:1536,32,15,35
1319,1580,2544,8605,béatifie,fr,adjective,/beatifi/,øɶyy,beatifier,19:25:58:125:167:197:211:234:317:351:785:895:1103:1368:1390:1466,20:33:65:74:110:169:227:263:295:330:358:494:512:854:1169:1243:1571,604:734:735:740:748:777:837:894:906:941:969:973:981:1032:1070:1101:1102:1117:1124:1201:1206:1239:1264:1407:1438,16,17,25
1320,1581,2545,8607,escusalí,es,noun,/eskusaˈli/,øbuɶy,scubal,52:86:108:315:357:398:413:458:828:1048:1299:1381:1472,84:102:107:151:281:421:516:797:1172:1262,601:668:680:770:807:835:883:943:1137:1182:1200:1226:1269:1276:1279:1295:1310:1402:1486:1510:1606:1619,13,10,22
1321,1582,2546,8624,بانوراما,ar,noun,/baːnuːraːmaː/,ɶuɶɶ,panorama,1:14:63:217:261:282:298:816:1026:1075:1282:1447:1483,28:92:393:403:426:562:1187:1267:1610,613:640:687:717:729:743:776:789:967:1051:1071:1111:1189:1248:1252:1254:1352:1397:1450:1489:1523:1589,13,9,22
1322,1583,2547,8625,antinazis,fr,noun,/ɑ̃tinazi/,ɑyɶy,Antinazis,104:190:310:352:400:501:1041:1233:1403:1484:1532,3:50:67:364:375:425:432:473:531:719:752:977:1380,614:620:669:678:711:768:787:831:920:933:974:1034:1091:1114:1196:1207:1236:1251:1290:1351:1374:1394:1396:1414:1442:1445:1488:1531:1540:1577:1583:1627,11,13,32
1323,1584,2548,8630,analiza,eo,verb,/analiza/,ɶɶyɶ,Analyze,126:216:246:478:716:843:1375:1465:1476:1538:1554,0:73:114:850:959:965:1154:1214:1456,633:650:742:756:795:918:924:949:964:968:1002:1006:1059:1066:1095:1115:1120:1246:1311:1426:1584:1628,11,9,22
1324,1585,2549,8633,Adam,is,noun,/aːtam/,ɶɶm,Adv,29:56:124:128:184:204:229:238:268:285:420:448:466:471:517:537:539:984:1338:1455,42:87:168:178:221:243:271:449:453:457:481:507:534:764,611:617:618:646:647:663:674:679:681:707:744:759:774:810:858:902:915:954:975:1199:1232:1250:1277:1283:1575:1592,20,14,26
1325,1586,2550,8639,くすん,ja,verb,/kɯsɯɴ/,uum,Dumpling,129:200:228:475:506:859,4:53:132:359:405:503:720,662:683:771:903:956:982:1047:1152:1208:1316,6,7,10
1326,1588,2552,8647,african,ro,adjective,/afrikan/,ɶyɶm,African,391:446:483:499:532:581:995:1188:1284:1307:1315:1448:1464:1479,16:113:451:479:694:731,842:1044:1378:1415:1427:1524,14,6,6
1327,1589,2553,8648,ＰＲ,ja,noun,/piːaːɾɯ/,yɶu,P,270:461:703:1074,109:226:325:536:1268:1410,612:726:751:791:794:804:836:841:875:921:966:987:994:1035:1040:1049:1088:1096:1098:1173:1229:1237:1305:1334:1348:1441:1493:1542:1553:1567:1621,4,6,31
1328,1591,2557,8675,とき,ja,noun,/toki/,oy,Time,135:155:173:339:381:544:545:565:579:888:911:1023:1192:1212:1495:1527,156:172:257:371:422:430:527:554:1475,705:865:910:1079:1135:1278:1288:1332:1437:1474:1507,16,9,11
1329,1592,2558,8679,６日,ja,noun,/mɯika/,uyɶ,Six days,24:75:117:219:326:355:402:459:523:564:905:1218:1391:1395,106:137:159:293:386:463:592:891:1162:1625,739:834:846:867:961:991:998:1000:1050:1086:1104:1165:1197:1220:1265:1399:1440:1471:1558,14,10,19
1330,1593,2559,8680,tabú,es,adjective,/taˈβu/,ɶu,taboo,85:138:191:253:254:333:395:450:460:482:486:487:530:552:557:561:938:1128:1275,174:195:256:264:301:484:489:575:912:1356,619:639:642:658:808:868:934:939:1018:1020:1022:1028:1082:1138:1234:1312:1355:1359:1362:1370:1434:1453:1497:1506:1516:1525:1529:1550:1576:1590:1602:1615,19,10,32
1331,1594,2560,8685,okaza,eo,adjective,/okaza/,oɶɶ,occasional,21:26:43:62:103:105:120:130:180:210:212:239:279:291:294:399:462:495:848:985:1421,269:286:931:1257,643:686:701:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1420:1428,21,4,20
1332,1595,2567,8697,Modi,de,noun,/ˈmoːdi/,oy,Modes,135:155:173:339:381:544:545:565:579:888:911:1023:1192:1212:1495:1527,156:172:257:371:422:430:527:554:1475,705:865:887:910:1079:1135:1288:1328:1385:1437:1470:1474:1507:1552:1623,16,9,15
1333,1597,2570,8708,bégonia,id,noun,/begonia/,øoyɶ,begonia,115:233:406:1167:1270:1372:1373,36:54:64:164:222:273:321:379:415:502:753:772:929:978:1119:1253,671:693:784:844:989:1033:1038:1181:1204:1227:1431:1601:1614,7,16,13
1334,1598,2571,8713,filaliu,ro,noun,/filalju/,yɶu,philalium,10:35:72:82:144:209:270:275:411:461:465:477:518:529:587:703:1074:1210,70:109:201:226:325:476:536,600:605:606:612:637:704:726:794:804:841:875:966:980:987:994:1035:1040:1049:1088:1096:1098:1229:1237:1327:1348:1441:1493:1542:1553:1567:1621,18,7,31
1335,1600,2574,8719,cañí,es,noun,/kaˈɲi/,ɶy,Cañí.,145:150:303:304:306:337:342:467:469:490:525:551:583:1080:1140:1142:1294:1492:1562,90:176:255:340:382:417:429:491:510:555:594:1213:1363,596:616:649:651:656:664:665:670:682:713:876:882:1084:1133:1272:1287:1411:1468:1494:1528:1535:1561:1564:1596:1599,19,13,25
1336,1601,2575,8720,储蓄,zh-cn,noun,/ʈʂʰu˧˥ ɕy˥˩/,uy,Savings,170:338:431:468:485:582:907:1574,154:336:492:548:560:1289:1339:1365,610:641:886:1131:1285:1366:1400:1481:1544:1559,8,8,10
1337,1603,2577,8722,cadí,es,noun,/kaˈði/,ɶy,cadi,145:150:303:304:306:337:342:467:469:490:525:551:583:1080:1140:1142:1294:1492:1562,90:176:255:340:382:417:429:491:510:555:594:1213:1363,596:616:649:651:656:664:665:670:682:713:876:882:1084:1133:1272:1287:1411:1468:1494:1528:1535:1561:1564:1596:1599,19,13,25
1338,1606,2580,8726,发展,zh-cn,verb,/fa˥˥ ʈʂan˨˩˦/,ɶɶm,development of,29:56:124:128:184:229:238:285:420:448:471:517:537:539:984:1455,42:87:168:178:221:243:271:449:453:457:481:507:534:764,617:618:646:647:663:674:681:707:759:774:810:853:858:902:915:954:975:1199:1232:1277:1283:1324:1575:1592,16,14,24
1339,1607,2581,8727,groovy,en,adjective,/ˈɡɹuvi/,uy,groovy,170:338:431:485:582:907:1134:1357:1574,154:492:548:560:1289:1365,610:641:886:1131:1285:1336:1366:1400:1544:1559,9,6,10
1340,1608,2582,8728,rid,ro,noun,/rid/,yb,wrinkle,2:88:98:141:146:171:175:196:305:341:373:433:441:452:472:493:505:524:550:558:559:586:718:872:940:1157,361:380:392:434:439:514:593,811:877:913:936:1139:1211:1291:1300:1309:1367:1478:1499:1504,26,7,13
1341,1609,2586,8742,affilie,fr,verb,/afili/,ɶyy,affiliated,19:25:58:125:167:197:211:234:317:351:785:895:1103:1368:1390:1466,20:33:65:74:110:169:227:263:295:330:358:494:512:854:1169:1243:1571,604:734:735:740:748:777:837:894:906:941:969:973:981:1032:1070:1101:1102:1117:1124:1201:1206:1239:1264:1407:1438,16,17,25
1342,1610,2587,8745,Bình Hưng Hoà,vi,noun,/bin˦˨ hɯŋ˧˥ hwa˦˨/,yuɶ,Binh Hung Hoa,45:55:240:521:568:983:1030:1245:1517,160:206:892:947:1435:1582,628:676:690:762:773:997:1055:1150:1183:1249:1377:1418:1422:1487:1612,9,6,15
1343,1611,2589,8749,آزوتي,ar,adjective,/aːzuːtijj/,ɶuy,azotic,22:93:121:277:283:297:368:409:569:710:870:871:1069:1164:1244:1379,272:456:1458:1570,615:629:635:696:737:817:849:926:1037:1042:1052:1100:1118:1163:1166:1171:1185:1209:1231:1263:1424:1443:1444:1518:1581:1585:1617:1622:1626,16,4,29
1344,1612,2590,8762,aviisi,fi,adjective,/ˈɑviisi/,ɑyyy,avian,59:69:247:278:319:389:397:1240:1345,79:1425:1607,685:698:778:790:793:801:950:1009:1043:1053:1105:1151:1224:1238:1258:1260:1346:1353:1398:1485:1509:1551:1563,9,3,23
1345,1613,2592,8767,不遗余力,zh-cn,verb,/pu˥˩ i˧˥ y˧˥ li˥˩/,uyyy,spare no effort,59:69:247:278:319:389:397:1240,79:1344:1425,685:698:778:790:793:801:950:1009:1043:1053:1105:1108:1151:1224:1238:1258:1260:1346:1353:1398:1432:1485:1509:1551:1563,8,3,25
1346,1615,2595,8776,내려디디기,ko,noun,/nɛ̝ɾjʌ̹didiɡi/,œɔyyy,Deadier,59:69:247:278:319:389:397:1240:1345,79:1344:1425:1607,685:698:790:793:801:950:1009:1043:1053:1105:1108:1151:1238:1258:1353:1398:1432:1485:1509:1551:1563,9,4,21
1347,1616,2597,8782,고립하다,ko,noun,/ko̞ɾipʰa̠da̠/,oyɶɶ,Isolate,7:327:348:387:775:830:988:1063:1106:1364:1543:1555:1603:1605,78:80:81:407:436:802:979:1097:1180:1401:1429:1508,597:598:608:661:673:677:792:800:803:806:820:856:925:944:945:946:1029:1045:1112:1126:1156:1193:1203:1216:1222:1259:1266:1298:1417:1565:1572:1609,14,12,32
1348,1617,2599,8785,capiau,id,noun,/tʃapiau/,ɶyɶu,Capiau.,10:35:72:82:144:209:275:411:465:477:518:529:587:1074:1210,70:201:476:536:1268:1410,600:605:606:612:637:704:726:751:791:794:804:836:875:921:966:980:987:1035:1040:1049:1088:1096:1173:1229:1237:1305:1327:1334:1441:1493:1542:1553:1621,15,6,33
1349,1618,2600,8791,ordo,id,noun,/ordo/,oo,Order,37:311:440:563:584:585:754:1024:1461,147:419:428:437:511:879,657:1136:1274:1297:1301:1308:1406:1498:1597,9,6,9
1350,1619,2602,8798,elbalai,eo,noun,/elbalai/,øbɶɶy,elbalai,44:46:133:179:199:215:230:245:288:308:360:369:370:496:498:566:761:864:922:1014:1016:1031:1184,17:34:68:111:134:139:143:236:242:323:331:345:350:390:408:541:1123,599:624:626:732:750:763:783:839:863:869:899:952:957:963:1005:1019:1057:1062:1089:1110:1148:1153:1161:1177:1190:1219:1247:1261:1292:1387:1413:1416:1459:1467:1469:1511:1515:1521:1547,23,17,39
1351,1620,2605,8807,Kalligraphie,de,noun,/ˌkaliɡʀaˑˈfiː/,ɶyɶy,calligraphy,104:190:310:352:400:501:1041:1233:1403:1484:1532,3:50:67:364:375:425:432:473:531:719:752:977:1228:1380,614:620:669:678:711:768:787:831:920:933:974:1091:1114:1196:1207:1236:1251:1290:1322:1374:1394:1396:1414:1442:1445:1488:1531:1540:1577:1583:1627,11,14,31
1352,1621,2606,8808,amouracha,fr,noun,/amuʁaʃa/,ɶuɶɶ,loveache,1:14:63:217:261:282:298:782:816:1026:1075:1282:1447:1483,28:92:393:403:426:562:1187:1267:1610,613:640:687:717:729:776:789:967:1051:1071:1111:1248:1252:1254:1321:1397:1450:1489:1523:1589,14,9,20
1353,1622,2607,8812,bé tỉ tì ti,vi,noun,/bɛ˩˧ ti˧˩˨ ti˦˨ ti˧˥/,œyyy,Baby billion,59:69:247:278:319:389:397:1240:1345,79:1344:1425:1607,685:698:778:790:793:801:950:1009:1043:1053:1105:1108:1224:1238:1258:1260:1346:1398:1432:1485:1509:1551:1563,9,4,23
1354,1623,2614,8839,bidule,fr,verb,/bidyl/,yyb,bidule,48:213:287:313:993:1056:1175,41:202:276:1085:1094:1107,758:766:958:1013:1087:1125,7,6,6
1355,1625,2619,8856,ＲＡＳ,ja,noun,/ɾasɯ/,ɶu,Ras,191:253:254:482:486:487:530:552:557:938:1128:1275:1360,174:195:256:264:484:489:575:912:1077:1330:1356,642:808:868:908:934:939:1020:1022:1028:1082:1138:1234:1312:1359:1362:1370:1434:1453:1497:1506:1516:1529:1550:1576:1588:1602:1615,13,11,27
1356,1626,2620,8857,baniu,ro,adjective,/banju/,ɶu,money,85:138:191:253:254:333:395:450:460:482:486:487:530:552:557:561:938:1128:1275:1360,174:195:256:264:301:484:489:575:1077:1330,619:639:642:658:808:868:908:934:1018:1020:1022:1082:1138:1234:1355:1359:1362:1370:1434:1497:1506:1516:1525:1550:1576:1588:1590:1615,20,10,28
1357,1627,2621,8858,不敌,zh-cn,verb,/pu˥˩ ti˧˥/,uy,Lose,170:338:431:468:485:582:907:1574,154:336:492:548:560:1289:1339:1365,610:641:886:1131:1285:1366:1400:1481:1544:1559,8,8,10
1358,1628,2622,8859,Argus,de,noun,/ˈʔaɾgus/,ɶub,Argus,94:220:307:418:424:464:826:897:1280:1463,49:101:161:166:188:207:260:356:818:1036:1146,702:767:930:948:953:1155:1446,10,11,7
1359,1629,2623,8861,rayu,id,noun,/raju/,ɶu,Rayu.,85:138:191:254:333:395:450:460:482:486:487:530:552:561:938:1128:1275:1360,256:301:912:1077:1330:1356,619:639:642:658:908:939:1018:1028:1082:1138:1234:1312:1355:1362:1370:1434:1453:1497:1506:1516:1525:1529:1550:1576:1588:1590:1602:1615,18,6,28
1360,1630,2624,8862,tajú,es,verb,/taˈxu/,ɶu,Tajú.,85:138:191:253:254:333:395:450:460:482:486:487:530:552:557:561:938:1128:1275,174:195:256:264:301:484:489:575:912:1356,619:639:642:658:808:868:934:939:1018:1020:1022:1028:1082:1138:1234:1312:1355:1359:1362:1370:1434:1453:1497:1506:1516:1525:1529:1550:1576:1590:1602:1615,19,10,32
1361,1631,2625,8863,さっ果,ja,noun,/sakːa/,ɶɶ,Ruth,136:334:376:377:394:504:508:543:547:553:556:571:574:577:590:821,96:140:194:259:302:443:488:520:533:546:567:692:866:1393:1473,625:648:715:873:937:1025:1129:1149:1382:1460:1477:1490:1496:1520:1549:1600:1616:1624,16,15,18
1362,1632,2626,8864,咯出,zh-cn,noun,/kʰa˨˩˦ ʈʂʰu˥˥/,ɶu,Gudge,85:138:191:253:254:333:395:450:460:482:486:487:530:552:557:561:1275:1360,174:195:256:264:301:484:489:575:912:1077:1330:1356,619:639:642:658:808:868:908:934:939:1018:1020:1022:1028:1082:1138:1234:1312:1355:1359:1453:1497:1506:1516:1525:1529:1588:1590:1602:1615,18,12,29
1363,1633,2628,8866,bali,id,adjective,/bali/,ɶy,Bali,145:150:303:304:306:337:342:469:490:551:583:813:1078:1080:1140:1142:1294:1492:1562,90:176:255:340:429:510:594:1081:1213,596:616:649:651:656:664:665:682:713:882:1021:1084:1133:1272:1287:1335:1337:1468:1494:1528:1535:1561:1564:1594:1596,19,9,25
1364,1634,2629,8867,abrigarla,es,verb,/aβɾiɣaɾla/,ɶyɶɶ,Aweh,7:57:83:186:224:232:280:284:320:327:348:387:388:410:474:723:775:830:1063:1106:1121:1543:1603,71:78:80:81:225:407:436:438:802:979:1097:1180:1401:1429:1508,597:598:608:661:672:673:677:792:800:803:806:820:856:925:944:945:946:1029:1045:1126:1193:1203:1216:1222:1259:1266:1293:1298:1347:1417:1565:1572:1604,23,15,33
1365,1635,2631,8871,buriu,ro,adjective,/buriw/,uy,Burium,170:338:431:468:485:582:907:1134:1357:1574,154:336:492:548:560:1289:1339,610:641:886:1285:1336:1366:1400:1481:1544:1559,10,7,10
1366,1637,2634,8877,bui,id,noun,/bui/,uy,jail,170:338:431:468:485:907:1134:1357:1574,336:548:560:1289:1339:1365,610:641:886:1131:1285:1336:1481:1544:1559,9,6,9
