,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_noun,next_word_index_adjective,word_ch,word_id,word_ja
1195,ＧＡＢＡ,ja,noun,/gjaba/,ɶɶ,GABA,133:306:341:342:358:445:448:478:482:486:489:501:503:505:514:715,546:566:627:749:789:864:1180:1188:1203:1221:1263:1275:1283,100:136:180:244:281:396:459:469:481:498:604:1122:1176,加布,GABA.,ＧＡＢＡ
1196,ニラ,ja,noun,/niɾa/,yɶ,Leek,343:391:453:464:984,611:754:1050:1157:1220,141:314:385:502:508:978:1135:1216,韭葱,Bawang perai,ニラ
1197,copii,ro,noun,/kopij/,oy,BOYS,132:147:164:311:345:479:480:496:507:759:772:845:979:998:1192:1207,617:743:758:771:938:1043:1076:1080:1174:1177:1226:1282,148:163:234:338:380:388:463:487,男孩们,Anak laki-laki,boys boys
1198,capitularii,ro,noun,/kapitularij/,ɶyuɶy,surrender,45:94:110:290:326:361:373:409:718:880:913:1062:1110:1116,523:585:595:697:707:856:939:967:986:990:1036:1041:1044:1059:1066:1071:1268:1278,104:109:144:263:379:455:682:960:970,投降,menyerah,降伏
1199,aklamasi,id,noun,/aʔlamasi/,ɶbɶɶy,acclamation,443:497:656:781:826:839:841:869,521:545:547:637:650:658:672:698:726:746:766:800:832:843:909:914:945:948:952:964:977:987:1056:1168:1200:1204:1238,14:30:131:135:214:220:297:315:319:356:476:676,鼓掌,aklamasi,賛否
1200,软炸鱼,zh-cn,noun,/ʐwan˨˩˦ ʈʂa˧˥ y˧˥/,ɶɶy,Fried fish,40:76:78:83:85:184:197:208:222:239:266:337:441:443:497:781:826:839:841:869,521:545:547:637:658:672:698:726:746:766:800:832:843:899:909:914:923:945:948:952:964:977:987:1056:1172:1199:1204:1238,14:30:60:113:131:135:137:214:220:297:315:319:356:367:476:676,软炸鱼,Ikan goreng,揚げ魚
1201,난류,ko,noun,/na̠ɭʎju/,ɶu,turbulence,93:134:178:230:305:359:403:411:490:492:790:932,541:559:576:706:745:791:842:866:1096:1100:1109:1153:1193:1209:1222:1245:1265,165:181:249:280:431:435:504:773:1078:1097,湍流,pergolakan,乱流
1202,不和,zh-cn,verb,/pu˥˩ xɤ˧˥/,uo,Discord,406:442:1133:1230,525:544:577:933:1068:1118:1240:1246,307:449:462:473:515:1155,不和,Perselisihan,不和
1203,亚麻,zh-cn,noun,/ja˥˩ ma˧˥/,ɶɶ,flax,133:306:341:342:358:445:448:478:482:486:489:501:503:505:514,546:566:584:607:618:627:749:789:864:1099:1188:1195:1221:1229:1248:1257:1263:1283,100:136:180:244:281:396:459:469:481:498:604:1122:1176,亚麻,lenan,亜麻
1204,날라리,ko,noun,/na̠ɭɭa̠ɾi/,ɶɶy,Bully,40:76:78:83:85:184:197:208:222:239:266:337:441:443:656:781:826:839:841:869,521:545:547:637:650:672:698:726:800:832:899:909:914:923:948:952:964:977:987:1056:1168:1172:1199:1200:1238,14:30:60:113:135:137:214:220:297:315:319:356:367:476:676,欺负,Menggertak,いじめっ子
1205,喇叭裤,zh-cn,noun,/la˨˩˦ pa˧ kʰu˥˩/,ɶɶu,boot cut pant,3:6:10:52:127:155:188:209:213:247:278:296:302:304:316:323:363:428:446:630:865,548:553:558:563:570:572:583:590:598:612:621:632:649:710:725:740:757:803:863:905:930:935:944:1013:1064:1129:1233:1254,19:145:573:736:1147,喇叭裤,Cut Boot Cut.,ブーツカットパンツ
1206,buahnya,id,noun,/buahɲa/,uɶɶ,fruit,0:11:55:82:198:246:275:671:711:896:1047:1184,535:601:628:635:645:666:677:696:806:854:893:1024:1028:1055:1073:1094:1125:1187:1255,24:357:384:975:1271,水果,buahnya,フルーツ
1207,fosi,eo,verb,/fosi/,oy,dig,132:147:164:345:480:507:772:845:979:998,743:758:771:938:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:163:234:380:388:463:487:1178,挖,menggali,掘る
1208,아퀴,ko,noun,/a̠kʰɥi/,ɶy,Me,143:283:284:417:419:436:461:708:902:941:942:1189,518:567:569:581:751:756:844:906:936:1038:1051:1191:1212:1258:1260,166:450:488:517:903:999:1101,我,Saya,私に
1209,bariu,ro,noun,/barju/,ɶu,barium,93:134:178:230:231:305:359:403:411:429:433:434:466:485:490:492:790:932,541:559:561:576:706:745:842:904:940:1017:1096:1100:1109:1153:1193:1201:1222:1245:1274,165:181:233:249:280:431:435:504:1078,钡,barium,バリウム
1210,antaranya,id,noun,/antaraɲa/,ɶmɶɶɶ,Anyone,2:8:12:88:97:101:118:130:149:154:157:186:229:240:276:291:293:331:397:684:702:891:1069:1194:1253,564:571:609:633:690:716:727:731:742:755:779:834:837:840:874:885:887:894:916:950:1030:1046:1060:1137:1213,26:44:69:114:142:204:235:322:374:556:835,任何人,antaranya,誰でも
1211,imam,ro,noun,/imam/,yɶm,imam,27:250:660:765:922,531:552:555:648:762:777:792:828,41:170:183:219:273,阿訇,Imam,イマム
1212,bacșiș,ro,noun,/bakʃiʃ/,ɶy,tip,139:143:282:283:284:309:313:417:419:436:461:484:510:708:902:941:942:1058:1189:1235,518:538:567:569:574:581:582:597:625:751:756:844:936:1051:1173:1191:1208:1234:1236:1258:1260,96:166:232:312:387:450:488:517:903:1101,小费,tip,ヒント
1213,bravaĉa,eo,noun,/bravat͡ʃa/,ɶɶɶ,bravic,2:8:12:88:97:101:102:118:130:149:154:157:186:229:240:276:291:293:331:336:397:684:702:709:891:1069:1194:1253,564:571:609:633:647:690:716:727:731:742:760:779:830:834:837:840:874:885:887:916:950:1030:1137:1210,69:114:120:142:191:322:556:835,勇敢,bravise,ブラバイク
1214,lasún,es,noun,/laˈsun/,ɶum,Los,28:285:318:329:332:348:372:910:1136:1247,524:551:638:675:761:782:836:860:1009,58:150:169:179:215:225:226:267:346:454:475:901,洛杉矶,Los.,l
1215,うれし泣き,ja,noun,/ɯɾeɕinaki/,uøyɶy,Joyful,106:177:286:321:362:369:875:898:969:1016:1132,542:662:721:780:788:812:871:897:911:982:1018:1026:1093:1124:1138:1163:1182:1186:1251,340:383:390:629:813:1012:1104:1105,快乐,Joyful.,うれし泣き
1216,miar,ro,adjective,/mijar/,yɶ,grand,343:391:453:464:984,611:754:1050:1157:1196:1277,141:314:385:502:508:978,盛大,agung,壮大
1217,지하수,ko,noun,/t͡ɕiɦa̠sʰu/,byɶu,underground water,7:31:64:74:138:192:241:258:371:415:425:440:457:465:615:895:997,522:527:528:534:557:616:679:724:728:805:815:819:824:847:908:961:1084:1190:1225:1239:1280,62:111:185:206:299:424,地下水,air bawah tanah,地下水
1218,实地勘查,zh-cn,verb,/ʂɚ˧˥ ti˥˩ kʰan˥˥ ʈʂʰa˧˥/,əyɶɶ,Field exploration,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:888:1102:1228:1266,519:520:530:579:587:588:592:685:714:795:867:879:924:949:980:993:1000:1035:1057:1061:1091:1130:1143:1237:1243:1267,63:70:72:73:205:366:392:394:687:814:966:1131:1150,实地勘查,Eksplorasi lapangan,フィールド探索
1219,Kuli,de,noun,/ˈkuːli/,uy,pen,162:310:389:418:432:770:937:1098:1244,532:934:1085:1107:1127:1183:1232,146:308:438:483:491:1053:1106,钢笔,pena,ペン
1220,bifa,ro,noun,/bifa/,yɶ,tick,343:391:453:464:984,611:754:1050:1157:1196:1277,141:314:385:502:508:978,打钩,kutu,ティック
1221,caia,ro,noun,/kaja/,ɶɶ,hobnail,133:306:341:342:358:445:448:478:482:486:489:501:503:505:514:715,546:566:584:607:618:627:749:789:1099:1180:1195:1203:1229:1248:1257:1263:1275:1283,100:136:180:244:281:396:459:469:481:498:604:1176,霍布尔,paku sepatu,趣味
1222,大陆,zh-cn,noun,/ta˥˩ lu˥˩/,ɶu,mainland,93:134:178:230:231:305:359:403:411:429:433:434:466:485:490:492,541:559:561:576:706:745:791:842:866:904:940:1017:1096:1193:1201:1209:1265:1274,165:181:233:249:280:431:435:504:773:1078:1097,大陆,daratan,本土
1223,bi đát,vi,adjective,/bi˧˥ dak˦˥/,yɶb,dramatic,36:53:75:167:477:513,654:669:689:774:925:992:1119:1164,34:227:268:347:420:652:1114,戏剧性,dramatis,劇的
1224,artificii,ro,noun,/artifitʃij/,ɶyyy,FIREWORKS,51:61:224:238:260:355:360:1089,599:610:668:678:686:851:853:877:900:920:921:947:1007:1010:1019:1032:1033:1082:1090:1095:1126:1142:1152:1161,71:1088:1148:1269,烟花,KEMBANG API,花火
1225,أمبراطور,ar,noun,/ʔambiraːtˤuːr/,ɶmyɶu,emperor,7:31:64:74:138:192:241:258:371:415:425:440:457:465:615:895:997,522:527:528:534:557:616:679:724:728:750:815:819:824:847:861:908:961:1084:1159:1190:1217:1239:1280,62:111:185:206:299:424,皇帝,kaisar,天皇
1226,もみ,ja,noun,/momi/,oy,Murder,132:147:164:311:345:479:480:496:507:759:772:845:979:998:1192:1207,617:743:771:938:1043:1052:1080:1177:1197,148:163:234:338:380:388:463:487:1178,谋杀,Pembunuhan,もみ
1227,andæfa,is,verb,/antaiva/,ɶmɶyɶ,oppose,80:126:223:426:730:858:1072:1074:1179:1181,543:554:568:626:644:653:680:693:778:804:807:831:833:886:889:890:915:1149:1259:1286,23:35:65:116:122:171:173:196:221:242:287:471:506:801,反对,menentang,反対する
1228,abrigará,es,verb,/aβɾiɣaˈɾa/,ɶyɶɶ,Wool,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:704:720:888:1218:1266,519:520:530:579:587:588:592:685:714:794:795:867:879:980:993:1000:1035:1057:1061:1091:1130:1143:1237:1243:1267,63:70:72:73:205:366:392:394:687:814:966:1131:1150,羊毛,Wol,ウール
1229,あーた,ja,noun,/aːta/,ɶɶ,Oh,133:306:341:342:358:445:448:478:482:486:489:501:503:505:514:715,546:566:627:749:789:864:1180:1188:1203:1221:1263:1275:1283,100:136:180:244:281:396:459:469:481:498:604:1122:1176,哦,Oh,あーた
1230,구교,ko,verb,/kuɡjo/,uo,Chat,406:1133:1202,544:577:933:1068:1117:1118:1240:1246,449:473:515:1155,聊天,Obrolan,チャット
1231,汗如雨下,zh-cn,noun,/xan˥˩ ʐu˧˥ y˨˩˦ ɕja˥˩/,ɶuyɶ,Sweat,20:67:119:200:300:324:328:364:410:495:700:1121:1123:1140,602:620:642:722:732:744:822:829:881:907:955:983:1002:1034:1077:1111:1158:1175,108:151:271:349:413:516:953:1284,汗如雨下,Keringat,汗
1232,귤피,ko,noun,/kjuɭpʰi/,uy,Citrus,310:389:418:770:937:1098:1244,532:934:1049:1085:1107:1127:1183:1219,146:308:438:1053:1106,柑橘,Jeruk,柑橘類
1233,나팔수,ko,noun,/na̠pʰa̠ɭsʰu/,ɶɶu,bugler,3:6:10:52:127:155:188:209:213:247:278:296:302:304:316:323:363:428:446:630:865:951,548:553:558:563:570:572:583:590:598:612:621:632:649:710:725:740:767:803:863:930:935:1013:1129:1205:1254,19:145:573:736:1147,司号员,peniup selompret,バグラー
1234,가닐,ko,noun,/ka̠niɭ/,ɶy,Catyl,143:283:284:417:419:436:461:708:902:941:942:1189,518:567:569:581:751:756:844:906:936:1038:1051:1191:1212:1258:1260,166:450:488:517:903:999:1101,田鼠,Catyl.,cat cat
1235,가필,ko,verb,/ka̠pʰiɭ/,ɶy,touch,143:283:284:417:419:436:461:708:902:941:942:1189,518:567:569:581:751:756:844:906:936:1038:1051:1191:1212:1258:1260,166:450:488:517:903:999:1101,触碰,menyentuh,接する
1236,나귀,ko,noun,/na̠ɡɥi/,ɶy,ass,143:283:284:417:419:436:461:708:902:941:942:1189,518:567:569:581:751:756:844:906:936:1038:1051:1191:1212:1258:1260,166:450:488:517:903:999:1101,屁股,pantat,お尻
1237,delikata,eo,noun,/delikata/,øyɶɶ,delicate,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:704:720:888:1102:1218:1228:1266,519:520:530:579:587:588:685:714:794:795:867:879:924:949:993:1000:1035:1057:1061:1091:1130:1143:1267,63:73:205:394:687:814:1131:1150,精美的,halus,繊細
1238,akapari,eo,noun,/akapari/,ɶɶɶy,oappropriate,40:76:78:83:85:184:197:208:222:239:266:337:441:443:497:656:781:839:841:869,521:545:547:637:650:658:672:698:726:746:766:800:832:843:899:909:914:923:945:948:952:964:977:1056:1168:1172:1199:1200:1204,14:30:60:113:131:135:137:214:220:297:315:319:356:367:476,合适的,sesuai,適切な
1239,berbiau,id,noun,/bərbiau/,əyɶu,Thank you,7:31:64:74:138:192:258:371:415:425:440:457:465:895:997,522:527:528:534:557:616:679:724:750:805:815:819:847:861:908:961:1084:1159:1190:1217:1225:1280,62:185:424,谢谢,berbiau,ありがとうございました
1240,bruñió,es,noun,/bɾuˈɲjo/,uo,Bruñió,406:442:1202:1230,525:544:577:933:1068:1117:1118:1246,307:449:462:473:515:1155,Bruñió,Bruñió,br br
1241,天下无敌,zh-cn,adjective,/tʰjɛn˥˥ ɕja˥˩ u˧˥ ti˧˥/,œmɶuy,Invincible,18:89:91:99:259:274:279:335:500:622:747:748:892:954:968:1022,537:550:608:701:703:712:734:873:876:912:917:928:956:974:996:1005:1006:1014:1249:1252:1276:1281:1285,87:256:783:1167,天下无敌,Tak terkalahkan,無敵
1242,花花绿绿,zh-cn,adjective,/xwa˥˥ xwa˥˥ ly˥˩ ly˥˩/,ɶɶyy,Floral,15:21:50:125:159:182:194:212:292:320:681:919:1087:1108:1120,526:639:640:667:763:808:811:816:849:850:859:918:927:931:991:1156,16:29:57:66:112:161:207:237:248:303:327:439:452:739:852:1021:1070,花花绿绿,Bunga,花
1243,bizara,eo,noun,/bizara/,yɶɶ,bizarre,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:704:720:888:1102:1218:1228:1266,519:520:530:579:587:588:685:714:794:795:867:879:924:949:993:1000:1035:1057:1061:1091:1130:1143:1267,63:73:205:394:687:814:1131:1150,奇异,aneh,奇妙な
1244,muĝi,eo,verb,/mud͡ʒi/,uy,roaring,162:418:432:937:1098,532:934:1049:1085:1107:1127:1183:1219:1232,146:308:438:483:491:1053:1106,咆哮,gemuruh,とどろいている
1245,抹布,zh-cn,noun,/ma˥˥ pu˥˩/,ɶu,rag,93:134:178:230:231:305:359:403:411:429:433:434:466:485:490:492,541:559:561:576:706:745:791:842:866:904:940:1017:1096:1193:1201:1209:1265:1274,165:181:233:249:280:431:435:504:773:1078:1097,抹布,lap,r
1246,Humor,de,noun,/ˈhuːmoɾ/,uo,humor,406:442:1133:1202:1230,525:544:577:933:1117:1118:1240,307:449:462:473:515:1155,幽默,Humor,ユーモア
1247,가는,ko,verb,/ka̠nɯn/,ɶum,going,285:802:910,551:638:675:761:782:836:860:1009:1214,150:454:475,去,pergi,going
1248,ＮＡＳＡ,ja,noun,/nasa/,ɶɶ,NASA,133:306:341:342:358:445:448:478:482:486:489:501:503:505:514:715,546:566:627:749:789:864:1180:1188:1203:1221:1263:1275:1283,100:136:180:244:281:396:459:469:481:498:604:1122:1176,美国宇航局,NASA.,ＮＡＳＡ
1249,lapisázuli,es,noun,/lapiˈsaθuli/,ɶyɶuy,Lapislazuli,18:89:91:99:259:274:279:335:500:622:747:748:968,537:550:608:701:703:705:712:734:873:876:882:912:917:928:956:974:996:1005:1006:1014:1281:1285,87:256:783:1167:1241,青金石,Lapislazuli.,ラピスラズリ
1250,媳妇儿,zh-cn,adjective,/ɕi˧˥ fu˧ aɻ˧/,yuɶ,young married woman,39:47:218:437:499:868:1023,549:591:603:657:699:946:963:971:1025:1103:1160:1272,152:189:796:1154,媳妇儿,wanita menikah muda,若い既婚女性
1251,bivaki,eo,noun,/bivaki/,yɶy,bivaki,106:177:286:362:898:969:1132,536:542:593:623:662:721:780:788:812:871:897:911:982:995:1018:1026:1054:1093:1124:1138:1162:1163:1182:1186:1215,1:43:59:333:340:383:390:422:467:629:813:1012:1104,毕凯基,Bivaki.,微笑み
1252,aburrí,es,noun,/aβuˈri/,ɶuy,,18:89:91:99:259:274:279:335:500:622:747:748:968,537:550:608:701:703:705:712:734:873:876:882:912:917:928:956:974:996:1005:1006:1014:1281:1285,87:256:783:1167:1241,南,Nan,nan
1253,가다가,ko,verb,/ka̠da̠ɡa̠/,ɶɶɶ,Go,102:186:291:336:684:702:709:891:1069:1194,609:633:647:690:716:727:731:742:755:760:779:830:834:840:874:885:894:916:950:1030:1046:1060:1137:1210:1213,26:44:69:120:191:204:235:322:374:556:835,去,Pergilah,go
1254,aparatur,id,noun,/aparatur/,ɶɶɶu,Apparatus,3:6:10:52:127:155:188:209:213:247:278:296:302:304:316:323:363:428:446:630:865:951,548:553:558:563:570:572:583:590:598:612:621:632:725:740:757:767:803:863:905:930:944:1064:1129:1205:1233,19:573:736:1147,仪器,aparatur,装置
1255,いるか座,ja,noun,/iɾɯkaza/,yuɶɶ,Square,0:11:55:82:198:246:275:671:711:896:1047:1184,560:628:645:677:696:806:854:893:1024:1028:1055:1073:1094:1125:1187:1206,24:98:357:365:384:493:975:1271,正方形,Kotak,いるか座
1256,ああん,ja,noun,/aaɴ/,ɶɶm,Oar,25:48:124:128:172:187:216:253:264:378:401:416:421:456:472:474:1086:1166,533:539:540:580:594:596:619:646:664:694:738:741:768:775:798:988:1015:1042,37:79:81:95:160:168:202:255:330:402:405:447:470:659,桨,Dayung,ああん
1257,あな,ja,noun,/ana/,ɶɶ,hole,133:306:341:342:358:445:448:478:482:486:489:501:503:505:514:715,546:566:627:749:789:864:1180:1188:1203:1221:1263:1275:1283,100:136:180:244:281:396:459:469:481:498:604:1122:1176,孔,lubang,あな
1258,amir,es,noun,/amiɾ/,ɶy,amir,139:143:282:283:284:309:313:417:419:436:461:484:510:941:942:1058:1189:1235,518:538:567:569:574:581:582:597:625:751:756:906:936:1038:1051:1173:1191:1208:1212:1234:1236:1260,96:166:232:312:387:450:488:517:999:1101,阿米尔,Amir.,アミール
1259,apartiga,eo,noun,/apartiga/,ɶɶyɶ,separation,80:126:223:426:730:858:1072:1179:1181:1227,554:568:644:653:680:778:804:807:831:833:886:889:890:915:929:1149:1286,65:116:735:801,分离,pemisahan,分離
1260,ない,ja,noun,/nai/,ɶy,Absent,139:143:282:284:309:313:417:419:436:461:484:510:708:902:941:942:1058:1189:1235,538:569:574:582:597:625:751:756:844:906:936:1038:1051:1173:1191:1208:1212:1234:1236:1258,96:232:312:387:488:903:999:1101,缺席的,Tidak hadir,ない
1261,mochó,es,noun,/moˈtʃo/,oo,mocked,33:288:289:381:395:494:511:512:651:1169,575:1040:1063:1092:1134,140:243:298:377:386:393:451:753,嘲笑,mengejek.,m然
1262,おしゃまさん,ja,noun,/oɕamasaɴ/,oɶɶɶm,Son,5:68:86:123:199:251:252:270:334:339:351:368:398:408:458:683:809:981,529:578:624:733:737:787:846:972:973:1003:1004:1029,9:400:460:821:1065,儿子,Putra,おしゃまさん
1263,나달,ko,noun,/na̠da̠ɭ/,ɶɶ,Me,133:341:358:448:486:503:505:715,546:566:584:607:618:749:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1275,136:180:244:281:396:459:469:481:498:1122:1176,我,Saya,私に
1264,おいた,ja,noun,/oita/,oyɶ,Oita,117:211:277:1037:1112:1113,586:673:688:769:820:848:857:870:1011:1083:1151:1273,32:46:56:156:203:236:257:295:375:407:663:784:1027:1141,大分,Oita.,おいた
1265,macru,ro,noun,/makru/,ɶu,macrure,93:134:178:230:231:305:359:403:411:429:433:434:466:485:490:492:790:932,541:559:561:576:706:745:842:904:940:1017:1096:1100:1109:1153:1193:1201:1222:1245:1274,165:181:233:249:280:431:435:504:1078,古迹,Makrure.,巨根
1266,activarea,ro,verb,/aktivarĕa/,ɶbyɶɶ,enabled,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:704:720:888:1102:1218:1228,519:520:530:579:587:588:592:685:714:794:795:867:879:924:949:980:993:1000:1057:1061:1091:1130:1143:1237:1243:1267,63:70:72:73:205:366:392:394:687:814:966:1131:1150,启用,diaktifkan,有効
1267,가결의하다,ko,noun,/ˈka̠ːɡjʌ̹ɾɰiɦa̠da̠/,ɶɔyɶɶ,Pass,4:301:317:350:665:704:720:888:1102:1218:1228:1266,519:520:530:579:588:592:685:714:794:795:867:879:924:949:980:993:1000:1035:1061:1130:1143:1237:1243,70:72:73:366:392:687:814:966:1131:1150,经过,Lulus,パス
1268,aduhai,id,noun,/aduhai/,ɶuɶy,Aduhai,290:718:880:913:1062:1110:1116,523:585:595:697:707:723:793:856:939:967:986:990:1036:1044:1059:1066:1071:1198:1278,104:144:263:379:455:682:960:970,阿努海,aduhai,ad ad
1269,不遗余力,zh-cn,adjective,/pu˥˩ i˧˥ y˧˥ li˥˩/,uyyy,spare no effort,51:61:224:238:260:355:360,599:610:668:678:686:851:853:877:900:920:921:947:1007:1010:1019:1032:1033:1082:1090:1095:1126:1142:1152:1161:1224,71:1088:1148,不遗余力,luangkan usaha,努力しない
1270,korala,eo,adjective,/korala/,oɶɶ,Coral,17:22:38:54:77:105:107:121:129:193:195:217:261:269:272:352:353:412:817:1008:1146,562:600:613:641:655:670:691:692:695:719:752:776:823:838:883:926:958:1001:1128:1145,254:265:786:1031,珊瑚,Karang,コーラル
1271,胡子拉碴,zh-cn,adjective,/xu˧˥ tsɯ˧ la˥˥ ʈʂʰa˥˥/,ubuɶɶ,Japanese,0:11:55:82:198:246:275:671:711:896:1047:1184,535:560:601:628:635:645:666:677:696:806:854:893:1024:1028:1073:1094:1125:1187:1206:1255,24:98:357:365:384:493:975,胡子拉碴,Jepang,日本語
1272,イースター,ja,noun,/iːsɯtaː/,yuɶ,Easter,39:47:218:437:499:868:1023,591:603:657:699:884:963:971:1025:1103:1144:1160:1185,189:796:1154:1250,复活节,Paskah,イースター
1273,Afrodita,eo,noun,/afrodita/,ɶoyɶ,Aphrodite,117:211:277:957:1037:1112:1113,586:605:673:688:769:820:848:857:870:994:1011:1083:1151:1264,32:46:663:784:1141,阿芙罗石,Aphrodite.,媚びる
1274,나루,ko,noun,/na̠ɾu/,ɶu,Naru,93:134:178:230:305:359:403:411:490:492:790:932,541:559:576:706:745:791:842:866:1096:1100:1109:1153:1193:1209:1222:1245:1265,165:181:249:280:431:435:504:773:1078:1097,纳鲁,Naru.,n
1275,马褂,zh-cn,noun,/ma˨˩˦ kwa˥˩/,ɶɶ,Horses,133:306:341:342:358:445:448:478:482:486:489:501:503:505:514,546:566:584:607:618:627:749:789:864:1099:1188:1195:1221:1229:1248:1257:1263:1283,100:136:180:244:281:396:459:469:481:498:604:1122:1176,马褂,Kuda.,馬
1276,aburrí,es,noun,/aβuˈri/,ɶuy,boring,18:89:91:99:259:274:279:335:500:622:747:748:968,537:550:608:701:703:705:712:734:873:876:882:912:917:928:956:974:996:1005:1006:1014:1281:1285,87:256:783:1167:1241,无聊的,membosankan,退屈な
1277,ニーダ,ja,noun,/niːda/,yɶ,Kneader,343:391:453:464:984,611:754:1050:1157:1220,141:314:385:502:508:978:1135:1216,捏合机,Kneader.,ニーダ
1278,구사리,ko,noun,/kusʰa̠ɾi/,uɶy,Gap,45:94:110:326:361:373:409:718:880:913:1062:1110:1116,523:585:595:697:707:723:793:939:990:1041:1044:1066:1071:1198:1268,104:109:144:263:379:455:682:960:970,差距,Celah,ギャップ
1279,Nachhut,de,noun,/ˈnaːχuːt/,ɶub,Haul,201:376:382:414:717:1045:1170,614:661:785:797:862,42:103:153:158:175:190:245:325:713:872:943,运输,Mengangkut,ha
1280,乘虚而入,zh-cn,noun,/ʈʂʰɤŋ˧˥ ɕy˥˥ aɻ˧˥ ʐu˥˩/,omyɶu,Take advantage of,7:31:64:74:138:192:241:258:371:415:425:440:457:465:615:997,522:527:528:534:557:616:679:724:728:750:805:815:824:847:861:908:961:1084:1159:1190:1217:1225:1239,62:111:185:206:299:424,乘虚而入,Mengambil keuntungan dari,を活用してください
1281,가득가득히,ko,noun,/ka̠dɯk̚k͈a̠dɯkçi/,ɶubɶuy,Full,18:89:91:99:259:274:279:500:622:748:892:954:968:1022,537:550:608:701:703:705:712:873:876:882:912:917:928:956:1005:1006:1014:1249:1252:1276:1285,87:256:783:1167:1241,满的,Penuh,full
1282,おみ,ja,noun,/omi/,oy,Outrage,132:147:164:311:345:479:480:496:507:759:772:845:979:998:1192:1207,617:743:771:938:1043:1052:1080:1177:1197,148:163:234:338:380:388:463:487:1178,暴行,Kebiadaban,おみ
1283,가나,ko,noun,/ka̠na̠/,ɶɶ,Ghana,133:341:358:448:486:503:505:715,546:566:584:607:618:749:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1275,136:180:244:281:396:459:469:481:498:1122:1176,加纳,Ghana,ガーナ
1284,diskutierbar,de,adjective,/dɪskutiːɾˈbaɽ/,ʏbuyɶ,discussable,20:67:119:200:300:324:328:364:410:495:700:1121:1123:1140,602:620:642:722:732:744:822:827:829:881:955:983:1034:1077:1111:1158:1175:1231,108:151:271:349:413:516:953,讨论,dapat didiskusikan,議論する
