,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_noun,next_word_index_adjective,word_ch
1483,메리야스,ko,noun,/me̞ɾija̠s͈ɯ/,øyɶu,Maryyas,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:860:936:979:992:998:1005:1034:1037:1069:1122:1135:1203:1343:1364:1373:1386:1530:1585:1599:1653,70:126:212:235:334:483:1304:1454,玛丽亚斯
1484,như li như lai,vi,noun,/ɲɯ˧˥ li˧˥ ɲɯ˧˥ laj˧˥/,uyuɶ,lithium,45:55:248:497:571:995:1065:1283:1551,628:676:690:762:773:821:1085:1183:1205:1215:1220:1287:1402:1418:1466:1469:1524:1644,174:217:908:961:1477:1614,锂
1485,Rimini,is,noun,/riːmini/,yyy,Rimini,59:69:254:268:291:402:409:1105:1383,685:698:778:790:793:964:1019:1042:1045:1076:1109:1141:1142:1184:1264:1267:1278:1294:1296:1371:1384:1390:1436:1464:1475:1584,79:1382:1462:1471:1639,里米尼
1486,bichasse,fr,noun,/biʃas/,yɶb,bichasse,40:61:83:191:545:589:845,757:779:806:929:1047:1147:1202:1243:1427:1492,38:257:300:394:478:755:1417:1583,Bichasse.
1487,ＤＩ,ja,noun,/deiːai/,øyɶy,Di,121:201:320:360:411:418:1074:1106:1218:1274:1447,620:768:787:851:935:947:987:1068:1104:1125:1148:1233:1277:1288:1298:1299:1328:1388:1416:1434:1458:1488:1519:1525:1564:1615:1659,385:434:441:719:752:989:1270:1403:1404,迪
1488,abdikasi,id,noun,/abdikasi/,ɶbyɶy,Abdication,121:360:418:1074:1106:1218:1274:1447,614:669:678:711:787:851:935:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1299:1325:1328:1388:1416:1458:1487:1519:1525:1564:1572:1609:1615,3:50:67:375:481:534:719:752:989:1270:1403:1404,诽谤
1489,carub,ro,noun,/karub/,ɶub,carob,112:230:312:427:433:472:847:1504,702:767:944:962:967:985:1057:1309:1395:1652,49:118:175:180:199:218:275:364:1070:1179,
1490,acapullaba,es,verb,/akapuʎaβa/,ɶɶuɶɶ,Acapullable,1:14:63:90:227:276:307:782:1318,613:640:687:717:729:743:776:789:815:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1557:1621,28:110:405:414:435:565:1225:1642,acapullable.
1491,abatían,es,verb,/aβaˈtian/,ɶɶyɶm,abate,389:455:489:506:535:583:1226:1319:1440:1505,861:1077:1208:1236:1240:1370:1419:1431:1459,16:130:460:486:694:731:1279:1351:1363,ab
1492,Tierart,de,noun,/ˈtiːɾaɾt/,yɶb,Species,40:61:83:191:545:589:845,757:779:929:1047:1147:1202:1243:1486,38:257:300:394:478:755:1417:1583,物种
1493,bigam,ro,adjective,/biɡam/,yɶm,bigamist,31:280:765:912:1143,609:631:634:746:909:932:956:1009:1014:1097:1255:1327:1605,47:194:209:249:305,迈马达姆
1494,amu,ro,noun,/amu/,ɶu,amu,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311:1397,619:639:642:658:829:884:923:948:1028:1030:1032:1117:1171:1275:1392:1396:1399:1410:1476:1534:1543:1550:1558:1582:1608:1620:1622:1647,188:206:263:279:313:490:495:577:1112:1367,Amu.
1495,biti,id,noun,/biti/,yy,Biti.,352:354:408:425:578:595:840:901,688:691:833:949:1177:1276:1409:1448:1521:1528:1539:1540:1548:1563:1571:1580:1643:1645,107:113:156:167:203:384:552:573:1423,比特。
1496,bayam,id,verb,/bajam/,ɶɶm,spinach,139:215:246:283:457:474:479:540:542:811:1377,611:617:618:647:663:674:679:681:744:759:774:813:831:872:876:917:930:968:1204:1239:1273:1313:1361:1607:1624,87:105:231:458:462:537:764,菠菜
1497,개다시마,ko,adjective,/kɛ̝da̠ɕʰima̠/,œɶyɶ,Devish,253:485:716:862:1051:1300:1358:1360:1514:1587,621:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1154:1284:1349:1472:1517:1616:1627,27:39:73:131:137:195:197:225:251:272:321:538:580:869:978:1128:1254,dev
1498,fugó,es,verb,/fuˈɣo/,uo,Fugó,463:504:1553:1590,603:622:659:1163:1352:1422:1425:1610,343:514:529:541:591:1478,Fugó.
1499,bahaduri,id,adjective,/bahaduri/,ɶɶuy,heroic,22:100:306:377:710:886:887:1098:1194:1217:1282,629:635:696:737:823:825:827:838:868:1071:1075:1083:1137:1152:1196:1223:1224:1249:1262:1263:1272:1297:1552:1613:1617:1649:1654:1658,95:286:942:1381:1602,英勇
1500,小儿麻痹,zh-cn,noun,/ɕjɑʊ˨˩˦ aɻ˧˥ ma˧˥ pi˥˩/,ɑʊɶɶy,Pediatric paralysis,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:880:937:1007:1024:1026:1066:1216,599:624:626:732:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1506:1508:1547:1555:1579:1598,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157,小儿麻痹
1501,amhar,ro,noun,/amhar/,ɶɶ,amhar.,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:667:695:706:715:889:951:1162:1182:1398:1515:1538:1554:1589:1612:1625:1632:1648:1656,114:154:205:274:314:452:494:525:536:549:570:692:1511,Amhar。
1502,割舍,zh-cn,verb,/kɤ˥˥ ʂɤ˨˩˦/,oo,Cut,37:322:323:432:449:566:586:587:754:1059,657:1160:1169:1310:1335:1339:1346:1387:1450:1535:1577:1629,161:273:333:428:437:446:516:895,割舍
1503,chicharraban,es,verb,/tʃitʃaraβan/,yɶɶɶm,Chicharranda.,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:983,607:660:712:728:820:852:866:871:946:997:1036:1221:1222:1259:1261:1291:1630,12:456:526:984:1001:1013:1344,Chicharranda。
1504,habús,es,verb,/aˈβus/,ɶub,Accommodation,112:230:312:427:433:472:913:1316,702:767:944:962:967:985:1057:1309:1395:1489:1652,49:118:175:180:199:218:275:364:839:1070,住宿
1505,가이단,ko,verb,/ka̠ida̠n/,ɶyɶm,Get,389:455:489:506:535:583:1006:1226:1319:1345:1353:1440:1491,1077:1208:1236:1370:1419:1431,16:130:460:486:694:731:1279:1351:1363,得到
1506,berdamai,id,noun,/bərdamai/,əɶɶy,Make peace,505:569:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1123:1131:1178:1181:1186:1192:1207:1227:1238:1285:1330:1460:1500:1508:1549:1555:1579:1598,17:34:148:153:244:250:332:353:358:403:544:788:1157,媾和
1507,갈비,ko,noun,/ka̠ɭbi/,ɶy,rib,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,190:392:426:498:515:558:594:1116:1253:1400,肋骨
1508,아가리,ko,noun,/a̠ɡa̠ɾi/,ɶɶy,Arriol,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:783:817:819:858:879:966:971:1015:1092:1108:1123:1131:1144:1178:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1547:1549:1579:1598,17:34:68:128:153:157:244:250:332:339:353:358:403:416:544:788:1157,Arriol.
1509,ソーリー,ja,noun,/soːɾiː/,oy,sorry,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,705:881:925:1114:1168:1314:1323:1369:1479:1512:1544,170:186:264:381:431:439:530:557:1513,对不起
1510,ohyra,sv,noun,/²'uːhyːra/,uyɶ,vermin,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,689:708:739:853:865:883:975:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1591,123:151:173:303:396:471:592:907:1193:1657,害虫
1511,saĝa,eo,adjective,/sad͡ʒa/,ɶɶ,wise,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:667:695:706:715:889:951:1060:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,114:154:205:314:452:494:525:536:549:570:692:882:1432,
1512,bodi,id,noun,/bodi/,oy,Body,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1168:1314:1323:1365:1369:1424:1509:1544:1586:1655,186:264:381:431:439:530:557:1513,身体
1513,moși,ro,adjective,/moʃi/,oy,dawdle,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1168:1314:1365:1369:1424:1479:1509:1512:1586:1655,170:186:264:381:431:439:530:557,
1514,abogacía,es,verb,/aβoɣaˈθia/,ɶoɶyɶ,advocacy,88:141:253:485:862:1300:1360:1518:1570:1587,621:633:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1284:1349:1472:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,倡导
1515,大厦,zh-cn,noun,/ta˥˩ ʂa˥˩/,ɶɶ,building,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590,625:648:667:695:706:715:889:951:1060:1162:1182:1398:1421:1501:1527:1533:1538:1581:1589:1612:1625:1632:1656,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511,大厦
1516,fit,id,noun,/fit/,yb,Fit,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:718:888:954:1188,832:844:950:1172:1174:1232:1251:1326:1338:1347:1379:1541,390:404:443:448:519:593:924:1210,合身
1517,ababilla,es,noun,/aβaβiʎa/,ɶɶyɶ,ababilla.,88:141:253:485:862:1300:1360:1518:1570:1587,621:633:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1284:1349:1472:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,阿贝利拉。
1518,가들막이다,ko,verb,/ka̠dɯɭma̠ɡida̠/,ɶuɶyɶ,Go,253:485:716:862:1051:1300:1358:1360:1514:1587,621:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1154:1284:1349:1472:1517:1616:1627,27:39:73:131:137:195:197:225:251:272:321:538:580:869:978:1128:1254,去
1519,Occitanie,fr,noun,/ɔksitani/,ɔbyɶy,Occitania,121:201:320:360:411:418:1074:1106:1218:1274:1447,614:620:669:678:711:768:787:851:935:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1388:1416:1434:1458:1487:1488:1525:1564:1572:1609:1615:1659,3:50:67:375:385:434:441:481:534:719:752:989:1403:1404,偶然
1520,bruney,en,noun,/ˈbɹuni/,uy,bruney,184:346:440:491:584:922:1167:1394:1606,610:641:902:1164:1320:1375:1406:1438:1576:1592,168:499:551:563:1324:1405,德莱y
1521,hippy,ro,noun,/hip̩i/,yy,hippy,352:354:408:425:578:595:840:901,688:691:833:890:949:1177:1276:1307:1409:1448:1495:1528:1539:1540:1548:1563:1580:1643:1645,107:113:156:167:203:384:552:573:1423,嬉皮士
1522,abrumaba,es,verb,/aβɾumaβa/,ɶuɶɶ,overwhelm,1:14:63:90:227:276:307:782:1318,613:640:687:717:729:743:776:789:815:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1557:1621,28:110:405:414:435:565:1225:1642,压倒
1523,bucșani,ro,noun,/bukʃanʲ/,uɶy,Bucşani,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:899:1049:1170:1214:1237:1241:1305:1312:1315:1333:1348:1357:1446:1638:1651,102:119:124:165:294:430:521:797:1200:1219,Bucşani.
1524,修堤筑坝,zh-cn,noun,/ɕjoʊ˥˥ ti˥˥ ʈʂu˥˩ pa˥˩/,oʊyuɶ,Repair dam,45:55:248:497:571:995:1065:1283:1551,628:676:690:762:773:821:1183:1205:1206:1215:1220:1287:1402:1418:1469:1484:1644,174:217:908:961:1477,修堤筑坝
1525,Hà Nhì La Mí,vi,noun,/ha˦˨ ɲi˦˨ la˧˥ mi˩˧/,ɶyɶy,Ha Nhi la,121:201:320:360:411:418:1074:1218:1274:1447,614:620:669:678:711:768:787:851:935:947:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1564:1572:1609:1615:1659,3:50:67:375:385:434:441:481:534:719:752:989:1270:1403:1404,哈尼·洛杉矶
1526,budala,ro,noun,/budala/,uɶɶ,Budala,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,613:640:687:729:743:776:789:815:816:980:1046:1099:1145:1290:1329:1359:1389:1557:1621,28:110:405:414:435:565:1225:1303:1642,浦巴拉
1527,baba,ro,noun,/baba/,ɶɶ,crone,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:667:695:706:715:951:1162:1182:1398:1515:1538:1554:1589:1612:1625:1632:1648:1656,114:154:205:274:314:452:494:525:536:549:570:692:1511,克森
1528,玉玺,zh-cn,noun,/y˥˩ ɕi˨˩˦/,yy,Imperial jade seal,352:354:408:425:578:595:840:901,688:691:833:890:949:1177:1276:1307:1409:1448:1495:1521:1539:1540:1548:1563:1571:1580:1643,107:113:156:167:203:384:552:573:1423,玉玺
1529,agi,eo,verb,/agi/,ɶy,to act,159:315:316:345:350:475:528:554:585:834:1113:1173:1332:1595,596:616:649:651:656:664:665:670:682:713:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1507:1531:1561:1567:1594:1596:1626:1628:1631,108:190:262:348:392:426:438:498:515:558:594:1116:1253:1400,行动
1530,hodiaŭ,eo,noun,/hodiau/,oyɶu,today,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,600:605:606:637:704:726:751:791:804:808:855:860:891:936:979:992:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1364:1373:1386:1483:1574:1585:1599:1653,70:126:212:235:334:483:539:1304:1454,今天
1531,含义,zh-cn,noun,/xan˧˥ i˥˩/,ɶy,meaning,159:164:315:316:318:345:350:475:477:496:528:554:585:834:1113:1115:1175:1332:1529:1595,596:616:649:656:664:665:670:682:713:892:1031:1119:1308:1322:1374:1376:1455:1507:1561:1567:1594:1596:1626:1628:1631,108:190:262:348:392:426:438:498:515:558:594:1116:1253:1400,含义
1532,boli,eo,verb,/boli/,oy,boil,149:169:187:391:548:581:926:1033:1229:1252,881:903:925:1168:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:186:264:431:439:530:557:1513,熬
1533,aga,ro,noun,/aɡa/,ɶɶ,aga,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:667:695:706:715:889:951:1162:1182:1398:1515:1538:1554:1589:1612:1625:1632:1648:1656,114:154:205:274:314:452:494:525:536:549:570:692:1511,aga.
1534,Akku,de,noun,/ˈʔaku/,ɶu,battery pack,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311:1397,619:639:642:658:829:884:923:948:953:1028:1030:1032:1063:1117:1171:1275:1350:1392:1396:1399:1410:1476:1494:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,188:206:263:279:313:490:495:577:927:1112:1367:1393,电池组
1535,koŝo,eo,noun,/koʃo/,oo,Kock,323:432:754:1059:1502,657:1160:1169:1310:1335:1339:1346:1387:1450:1577:1629,161:273:333:446:516,Kock.
1536,cip,id,noun,/tʃip/,yb,Cip,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:718:888:954:1188,832:844:950:1172:1174:1232:1251:1326:1338:1347:1379:1541,390:404:443:448:519:593:924:1210,CIP.
1537,abarca,es,verb,/aβaɾka/,ɶɶɶ,encompass,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:1355:1618,645:653:697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:129:135:163:219:233:265:361:423:636:1018:1079,包覆
1538,ＧＡＢＡ,ja,noun,/gjaba/,ɶɶ,GABA,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:715:889:951:1060:1162:1182:1421:1501:1515:1527:1533:1554:1581:1632:1648:1656,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511,加布
1539,ＣＰ,ja,noun,/ɕiːpiː/,yy,Cp,352:354:408:425:578:595:840:901,688:833:890:1177:1276:1307:1409:1448:1495:1521:1528:1548:1563:1571:1580:1643:1645,107:113:156:167:203:384:552:573:1423,CP
1540,ミリ,ja,noun,/miɾi/,yy,Millimeter,352:354:408:425:578:595:840:901,688:833:890:1177:1276:1307:1409:1448:1495:1521:1528:1548:1563:1571:1580:1643:1645,107:113:156:167:203:384:552:573:1423,毫米
1541,Dieb,de,noun,/ˈdiːp/,yb,Thief,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:561:562:588:718:888:954,844:893:928:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536,372:390:404:443:448:519:593:924:1210,贼
1542,ニラ,ja,noun,/niɾa/,yɶ,Leek,388:444:518:531:1235,699:896:1176:1321:1481:1559:1578,162:351:436:575:582:1228:1452:1573,韭葱
1543,갸쿠,ko,noun,/kja̠kʰu/,ɶu,Gyaku,103:152:202:260:341:407:459:468:560:564:952:1161:1311:1397,619:639:658:829:884:923:948:953:1028:1030:1032:1063:1350:1392:1396:1399:1410:1476:1494:1534:1558:1562:1582:1608:1620:1622:1634,188:206:279:313:490:495:577:927:1112:1367:1393,Gyaku.
1544,copii,ro,noun,/kopij/,oy,BOYS,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1168:1314:1365:1369:1424:1479:1509:1512:1586:1655,170:186:264:381:431:439:530:557,男孩们
1545,bi-da-ma,vi,adjective,/bi˧˥-ja˧˥-ma˧˥/,yɶɶ,Bi-da-ma,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,597:598:608:661:672:673:677:792:800:803:828:841:874:940:958:959:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473,Bi-da-ma
1546,capitularii,ro,noun,/kapitularij/,ɶyuɶy,surrender,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:899:1049:1170:1214:1237:1241:1305:1312:1315:1333:1348:1357:1446:1638:1651,102:119:124:165:294:430:521:797:1200:1219,投降
1547,aklamasi,id,noun,/aʔlamasi/,ɶbɶɶy,acclamation,505:569:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1123:1131:1178:1181:1186:1192:1207:1227:1238:1285:1330:1460:1500:1508:1549:1555:1579:1598,17:34:148:153:244:250:332:353:358:403:544:788:1157,鼓掌
1548,huichí,es,noun,/wiˈtʃi/,yy,Huichí.,352:354:408:425:578:595:840:901,688:691:833:890:949:1177:1276:1307:1409:1448:1495:1521:1528:1539:1540:1563:1571:1580:1643:1645,107:113:156:167:203:384:552:573,惠希。
1549,软炸鱼,zh-cn,noun,/ʐwan˨˩˦ ʈʂa˧˥ y˧˥/,ɶɶy,Fried fish,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:880:937:1007:1024:1026:1066:1216,599:624:626:732:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1506:1508:1547:1555:1579:1598,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157,软炸鱼
1550,난류,ko,noun,/na̠ɭʎju/,ɶu,turbulence,103:152:202:260:341:407:459:468:560:564:952:1161:1311:1397,619:639:658:829:884:923:948:953:1028:1030:1032:1063:1350:1392:1396:1399:1410:1476:1494:1534:1558:1562:1582:1608:1620:1622:1634,188:206:279:313:490:495:577:927:1112:1367:1393,湍流
1551,chirusa,es,verb,/tʃiɾusa/,yuɶ,Chirusa.,45:55:248:497:571:1065:1283,628:676:690:762:773:821:1085:1183:1205:1206:1215:1220:1287:1402:1418:1466:1469:1484:1524:1644,174:217:961:1477:1614,chirusa。
1552,armaturi,eo,noun,/armaturi/,ɶɶuy,Armaturi,98:111:290:311:377:572:710:886:1098:1194:1282,615:629:635:696:737:823:825:827:838:868:1071:1075:1083:1126:1137:1152:1196:1223:1224:1249:1262:1263:1272:1297:1613:1617:1649:1654,95:286:942:1381:1499:1602,Armaturi.
1553,不和,zh-cn,verb,/pu˥˩ xɤ˧˥/,uo,Discord,463:504:1449:1498:1590,603:622:659:1163:1352:1425:1601:1610,343:514:529:541:591:1478,不和
1554,亚麻,zh-cn,noun,/ja˥˩ ma˧˥/,ɶɶ,flax,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590,625:648:667:695:706:715:889:951:1060:1162:1182:1398:1421:1501:1527:1533:1538:1581:1589:1612:1625:1632:1656,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511,亚麻
1555,날라리,ko,noun,/na̠ɭɭa̠ɾi/,ɶɶy,Bully,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:783:817:819:858:879:966:971:1015:1092:1108:1123:1131:1144:1178:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1547:1549:1579:1598,17:34:68:128:153:157:244:250:332:339:353:358:403:416:544:788:1157,欺负
1556,喇叭裤,zh-cn,noun,/la˨˩˦ pa˧ kʰu˥˩/,ɶɶu,boot cut pant,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1062:1209:1268,627:632:638:644:652:654:666:675:684:700:709:725:749:836:857:875:900:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1593:1619,23:166:655:738:870:1470,喇叭裤
1557,buahnya,id,noun,/buahɲa/,uɶɶ,fruit,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,613:687:717:729:743:776:789:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1621,28:405:435:1225:1303:1642,水果
1558,ＣＡＭ,ja,noun,/kjamɯ/,ɶu,CAM,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,188:206:263:279:490:495:577:927:1112:1367:1393,cam
1559,Vikar,de,noun,/viˈkaɽ/,yɶ,Vicar,388:444:518:531,699:896:1176:1321:1481:1542:1578:1650,162:351:436:575:582:1228:1452:1573,
1560,fosi,eo,verb,/fosi/,oy,dig,149:169:187:391:548:581:926:1033:1229:1252,881:903:925:1168:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:186:264:431:439:530:557:1513,挖
1561,아퀴,ko,noun,/a̠kʰɥi/,ɶy,Me,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,190:392:426:498:515:558:594:1116:1253:1400,我
1562,bariu,ro,noun,/barju/,ɶu,barium,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311:1397,619:639:642:658:829:884:923:948:1028:1030:1032:1117:1171:1275:1392:1396:1399:1410:1476:1534:1543:1550:1558:1582:1608:1620:1622:1647,188:206:263:279:313:490:495:577:1112:1367,钡
1563,fini,eo,noun,/fini/,yy,Finish,352:354:408:425:578:595:901,688:691:833:890:949:1177:1276:1307:1409:1448:1495:1521:1528:1539:1540:1548:1571:1580:1645,107:113:156:167:203:384:552:573:1423,结束
1564,Saurbæ,is,noun,/sœirpai/,œyɶy,Saurbæ,121:201:320:360:411:418:1074:1106:1218:1274:1447,614:620:669:678:711:768:787:851:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1525:1572:1609:1615:1659,3:50:67:375:385:434:441:481:534:719:752:1270:1403:1404,Saurbæ.
1565,antaranya,id,noun,/antaraɲa/,ɶmɶɶɶ,Anyone,5:11:15:97:109:115:133:146:171:176:179:214:259:270:308:326:328:373:453:799:824:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:769:807:843:846:859:864:878:897:934:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1292:1317:1334:1456:1568,30:51:77:129:163:233:265:361:423:636:1018:1079:1623,任何人
1566,imam,ro,noun,/imam/,yɶm,imam,31:280:765:912:1143,609:631:634:746:909:932:956:1009:1014:1097:1255:1327:1605,47:194:209:249:305,阿訇
1567,bacșiș,ro,noun,/bakʃiʃ/,ɶy,tip,159:164:315:316:318:345:350:475:477:496:528:554:585:834:1113:1115:1173:1175:1332:1529:1595,596:616:649:651:656:664:665:670:682:713:892:898:1031:1166:1322:1374:1376:1455:1507:1531:1561:1594:1596:1626:1628:1631,108:190:262:348:392:426:438:498:515:558:594:1116:1400,小费
1568,bravaĉa,eo,noun,/bravat͡ʃa/,ɶɶɶ,bravic,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:745:769:807:846:859:864:878:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1101:1136:1189:1190:1280:1292:1456:1565,77:129:135:163:219:361:636:1018:1079:1623,勇敢
